GOOG,2025-01-13 00:00:00-05:00,0.0,0.62152904,0.62152904,True,2,0.2559094130992889,Next-Day-Close-To-Next-Day-Open-Ratio,0.0137477163340392,192.5,195.14643539430253
GOOG,2025-01-14 00:00:00-05:00,0.0,0.8135957,0.8135957,True,2,0.2559094130992889,Next-Day-Close-To-Next-Day-Open-Ratio,0.0137477163340392,194.3500061035156,197.02187485694552
GOOG,2025-01-15 00:00:00-05:00,0.0,0.76347595,0.76347595,True,2,0.2559094130992889,Next-Day-Close-To-Next-Day-Open-Ratio,0.0137477163340392,195.8249969482422,198.5171434574007
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
INTC,2025-01-06 00:00:00-05:00,0.0,0.68784165,0.68784165,True,1,0.4417917728424072,Next-Day-High-To-Next-Day-Open-Ratio,0.0306835851274047,20.020000457763672,20.634285846060145
INTC,2025-01-07 00:00:00-05:00,0.0,0.88730615,0.88730615,True,1,0.4417917728424072,Next-Day-High-To-Next-Day-Open-Ratio,0.0306835851274047,19.829999923706055,20.43845541444152
INTC,2025-01-08 00:00:00-05:00,0.0,0.7957387,0.7957387,True,1,0.4417917728424072,Next-Day-High-To-Next-Day-Open-Ratio,0.0306835851274047,19.65999984741211,20.263239126334945
INTC,2025-01-10 00:00:00-05:00,0.0,0.59038407,0.59038407,True,1,0.4417917728424072,Next-Day-High-To-Next-Day-Open-Ratio,0.0306835851274047,18.920000076293945,19.500533509245415
INTC,2025-01-15 00:00:00-05:00,0.0,0.5397742,0.5397742,True,1,0.4417917728424072,Next-Day-High-To-Next-Day-Open-Ratio,0.0306835851274047,19.75,20.356000806266245
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
IONQ,2025-01-02 00:00:00-05:00,0.0,0.5232817,0.5232817,True,1,0.5230558514595032,Next-Day-Close-To-Next-Day-Open-Ratio,0.0751159115423401,43.099998474121094,46.337494146978166
IONQ,2025-01-03 00:00:00-05:00,0.0,0.5233328,0.5233328,True,1,0.5230558514595032,Next-Day-Close-To-Next-Day-Open-Ratio,0.0751159115423401,48.29999923706055,51.92809770724668
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
JNJ,2025-01-06 00:00:00-05:00,1.0,0.8754548,0.8754548,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,143.75999450683594,145.0423091917618
JNJ,2025-01-07 00:00:00-05:00,0.0,0.51027805,0.51027805,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,145.49000549316406,146.7877515816627
JNJ,2025-01-10 00:00:00-05:00,1.0,0.6531288,0.6531288,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,142.97999572753906,144.25535295609922
JNJ,2025-01-13 00:00:00-05:00,0.0,0.2735285,0.2735285,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,144.5,145.78891540798563
JNJ,2025-01-14 00:00:00-05:00,0.0,0.31561735,0.31561735,True,1,0.2104905247688293,Next-Day-Close-To-Next-Day-Open-Ratio,0.0089198298130493,145.30999755859375,146.606138006951
