2025-01-11 16:41:32,516 - Epoch 1: {'AUC': 0.6757238507270813, 'Precision': 0.4383561611175537, 'Recall': 0.6282208561897278, 'all_positives': 40.75, 'f1_score_metric': 45.86357116699219, 'loss': 0.6504454612731934, 'precision_with_threshold_fixed': 23.450000762939453, 'recall_mul_prediction': 2394.75, 'recall_with_threshold_fixed': 7.450000286102295, 'true_positives': 2394.75, 'val_AUC': 0.674121081829071, 'val_Precision': 0.24444444477558136, 'val_Recall': 0.6875, 'val_all_positives': 16.0, 'val_f1_score_metric': 20.76923179626465, 'val_loss': 0.6442736387252808, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 1215.0, 'val_recall_with_threshold_fixed': 5.5, 'val_true_positives': 1215.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:36,418 - Epoch 2: {'AUC': 0.7144235372543335, 'Precision': 0.45500001311302185, 'Recall': 0.6699386239051819, 'all_positives': 40.75, 'f1_score_metric': 47.30192184448242, 'loss': 0.623973548412323, 'precision_with_threshold_fixed': 36.75, 'recall_mul_prediction': 2487.25, 'recall_with_threshold_fixed': 19.25, 'true_positives': 2487.25, 'val_AUC': 0.714062511920929, 'val_Precision': 0.6666666865348816, 'val_Recall': 0.0625, 'val_all_positives': 16.0, 'val_f1_score_metric': 2.700000047683716, 'val_loss': 0.4789982736110687, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 40.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 40.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:39,857 - Epoch 3: {'AUC': 0.7233400940895081, 'Precision': 0.47837600111961365, 'Recall': 0.6650306582450867, 'all_positives': 40.75, 'f1_score_metric': 45.82270431518555, 'loss': 0.6202274560928345, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2330.0, 'recall_with_threshold_fixed': 20.350000381469727, 'true_positives': 2330.0, 'val_AUC': 0.712109386920929, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 16.0, 'val_f1_score_metric': 0.0, 'val_loss': 0.49689555168151855, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:42,704 - Epoch 4: {'AUC': 0.7449178099632263, 'Precision': 0.49820467829704285, 'Recall': 0.6809815764427185, 'all_positives': 40.75, 'f1_score_metric': 46.11460876464844, 'loss': 0.603381872177124, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2288.10009765625, 'recall_with_threshold_fixed': 20.850000381469727, 'true_positives': 2288.10009765625, 'val_AUC': 0.7136719226837158, 'val_Precision': 0.30612245202064514, 'val_Recall': 0.46875, 'val_all_positives': 16.0, 'val_f1_score_metric': 18.11333465576172, 'val_loss': 0.5730370879173279, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 650.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 650.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:45,486 - Epoch 5: {'AUC': 0.7547656297683716, 'Precision': 0.5094339847564697, 'Recall': 0.6957055330276489, 'all_positives': 40.75, 'f1_score_metric': 45.795406341552734, 'loss': 0.5945931077003479, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2264.800048828125, 'recall_with_threshold_fixed': 22.399999618530273, 'true_positives': 2264.800048828125, 'val_AUC': 0.7127929925918579, 'val_Precision': 0.42307692766189575, 'val_Recall': 0.34375, 'val_all_positives': 16.0, 'val_f1_score_metric': 14.134454727172852, 'val_loss': 0.5463561415672302, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 329.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 329.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:48,278 - Epoch 6: {'AUC': 0.7834204435348511, 'Precision': 0.5393882989883423, 'Recall': 0.7141104340553284, 'all_positives': 40.75, 'f1_score_metric': 45.48219680786133, 'loss': 0.5691637396812439, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2244.900146484375, 'recall_with_threshold_fixed': 23.149999618530273, 'true_positives': 2244.900146484375, 'val_AUC': 0.664843738079071, 'val_Precision': 0.239130437374115, 'val_Recall': 0.6875, 'val_all_positives': 16.0, 'val_f1_score_metric': 23.740385055541992, 'val_loss': 0.6686000227928162, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 1077.0, 'val_recall_with_threshold_fixed': 7.5, 'val_true_positives': 1077.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:51,112 - Epoch 7: {'AUC': 0.8066122531890869, 'Precision': 0.5602241158485413, 'Recall': 0.7361963391304016, 'all_positives': 40.75, 'f1_score_metric': 45.36543655395508, 'loss': 0.5440179705619812, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2220.0, 'recall_with_threshold_fixed': 26.5, 'true_positives': 2220.0, 'val_AUC': 0.684765636920929, 'val_Precision': 0.5, 'val_Recall': 0.28125, 'val_all_positives': 16.0, 'val_f1_score_metric': 11.265151977539062, 'val_loss': 0.4795919358730316, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 232.0, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 232.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:53,904 - Epoch 8: {'AUC': 0.8386455774307251, 'Precision': 0.608055055141449, 'Recall': 0.7595092058181763, 'all_positives': 40.75, 'f1_score_metric': 44.34846878051758, 'loss': 0.5060350298881531, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2084.449951171875, 'recall_with_threshold_fixed': 30.05000114440918, 'true_positives': 2084.449951171875, 'val_AUC': 0.677441418170929, 'val_Precision': 0.25, 'val_Recall': 0.1875, 'val_all_positives': 16.0, 'val_f1_score_metric': 12.705883026123047, 'val_loss': 0.46753638982772827, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 324.0, 'val_recall_with_threshold_fixed': 3.0, 'val_true_positives': 324.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:56,810 - Epoch 9: {'AUC': 0.8817770481109619, 'Precision': 0.6610000133514404, 'Recall': 0.8110429644584656, 'all_positives': 40.75, 'f1_score_metric': 44.61988830566406, 'loss': 0.4467841386795044, 'precision_with_threshold_fixed': 40.75, 'recall_mul_prediction': 2066.10009765625, 'recall_with_threshold_fixed': 32.20000076293945, 'true_positives': 2066.10009765625, 'val_AUC': 0.614941418170929, 'val_Precision': 0.2222222238779068, 'val_Recall': 0.125, 'val_all_positives': 16.0, 'val_f1_score_metric': 11.475083351135254, 'val_loss': 0.5047361850738525, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 221.0, 'val_recall_with_threshold_fixed': 3.0, 'val_true_positives': 221.0, 'learning_rate': 9.999999747378752e-05}
