2025-01-09 20:26:55,749 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5997610688209534, 'all_positives': 15.10716724395752, 'f1_score_metric': 15.684696197509766, 'loss': 0.014254200272262096, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 288.5339050292969, 'recall_with_threshold_fixed': 0.0, 'true_positives': 288.5338439941406, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0075844889506697655, 'val_precision_with_threshold_fixed': 11.958100318908691, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 6.999999523162842, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:26:57,403 - Epoch 2: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.49581843614578247, 'all_positives': 15.107169151306152, 'f1_score_metric': 15.108573913574219, 'loss': 0.004797522909939289, 'precision_with_threshold_fixed': 6.424736022949219, 'recall_mul_prediction': 240.74595642089844, 'recall_with_threshold_fixed': 0.6296296119689941, 'true_positives': 240.74595642089844, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.003090780461207032, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:26:59,018 - Epoch 3: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.48864996433258057, 'all_positives': 15.10716724395752, 'f1_score_metric': 15.008362770080566, 'loss': 0.004175782203674316, 'precision_with_threshold_fixed': 6.426803112030029, 'recall_mul_prediction': 236.87774658203125, 'recall_with_threshold_fixed': 0.6296296119689941, 'true_positives': 236.87774658203125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0030476455576717854, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:00,681 - Epoch 4: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.49462369084358215, 'all_positives': 15.10716724395752, 'f1_score_metric': 15.123598098754883, 'loss': 0.0038485396653413773, 'precision_with_threshold_fixed': 5.335655689239502, 'recall_mul_prediction': 240.88328552246094, 'recall_with_threshold_fixed': 0.37037038803100586, 'true_positives': 240.88328552246094, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.002936415607109666, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:02,197 - Epoch 5: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5041816234588623, 'all_positives': 15.10716724395752, 'f1_score_metric': 15.294337272644043, 'loss': 0.0037048000376671553, 'precision_with_threshold_fixed': 5.755420207977295, 'recall_mul_prediction': 243.66241455078125, 'recall_with_threshold_fixed': 0.40740740299224854, 'true_positives': 243.66238403320312, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.002964688464999199, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:03,768 - Epoch 6: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4910394549369812, 'all_positives': 15.107169151306152, 'f1_score_metric': 15.106822967529297, 'loss': 0.003674135310575366, 'precision_with_threshold_fixed': 7.047393321990967, 'recall_mul_prediction': 238.26394653320312, 'recall_with_threshold_fixed': 0.48148149251937866, 'true_positives': 238.26393127441406, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.002972440794110298, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:05,276 - Epoch 7: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4838710129261017, 'all_positives': 15.107166290283203, 'f1_score_metric': 14.965665817260742, 'loss': 0.0035021984949707985, 'precision_with_threshold_fixed': 7.055401802062988, 'recall_mul_prediction': 233.96142578125, 'recall_with_threshold_fixed': 0.5185185074806213, 'true_positives': 233.96144104003906, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0032729909289628267, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:06,834 - Epoch 8: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4898447096347809, 'all_positives': 15.107170104980469, 'f1_score_metric': 15.027732849121094, 'loss': 0.003481365740299225, 'precision_with_threshold_fixed': 7.601815700531006, 'recall_mul_prediction': 236.7379608154297, 'recall_with_threshold_fixed': 0.6296296119689941, 'true_positives': 236.7379608154297, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0028886471409350634, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:08,335 - Epoch 9: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5065711140632629, 'all_positives': 15.107166290283203, 'f1_score_metric': 15.332880973815918, 'loss': 0.003325247671455145, 'precision_with_threshold_fixed': 8.239014625549316, 'recall_mul_prediction': 244.9021453857422, 'recall_with_threshold_fixed': 0.6296296119689941, 'true_positives': 244.9021453857422, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0031345835886895657, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:09,965 - Epoch 10: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.49342894554138184, 'all_positives': 15.107166290283203, 'f1_score_metric': 15.141921997070312, 'loss': 0.003341393079608679, 'precision_with_threshold_fixed': 8.304434776306152, 'recall_mul_prediction': 237.79112243652344, 'recall_with_threshold_fixed': 0.8148148059844971, 'true_positives': 237.79110717773438, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0028883074410259724, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
2025-01-09 20:27:11,478 - Epoch 11: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.48028677701950073, 'all_positives': 15.10716724395752, 'f1_score_metric': 14.886482238769531, 'loss': 0.003178003244102001, 'precision_with_threshold_fixed': 7.634609222412109, 'recall_mul_prediction': 231.79776000976562, 'recall_with_threshold_fixed': 0.5925925970077515, 'true_positives': 231.79776000976562, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 24.340059280395508, 'val_f1_score_metric': 27.647253036499023, 'val_loss': 0.0029302046168595552, 'val_precision_with_threshold_fixed': 24.340057373046875, 'val_recall_mul_prediction': 778.8818359375, 'val_recall_with_threshold_fixed': 31.999998092651367, 'val_true_positives': 778.8818359375, 'learning_rate': 9.999999747378752e-05}
