2025-01-11 16:42:20,110 - Epoch 1: {'AUC': 0.6606001853942871, 'Precision': 0.43139100074768066, 'Recall': 0.587708055973053, 'all_positives': 39.04999923706055, 'f1_score_metric': 41.048377990722656, 'loss': 0.6591923832893372, 'precision_with_threshold_fixed': 22.149999618530273, 'recall_mul_prediction': 2153.550048828125, 'recall_with_threshold_fixed': 9.65000057220459, 'true_positives': 2153.550048828125, 'val_AUC': 0.6498047113418579, 'val_Precision': 0.3448275923728943, 'val_Recall': 0.3125, 'val_all_positives': 16.0, 'val_f1_score_metric': 13.98214340209961, 'val_loss': 0.5390312075614929, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 391.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 391.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:43:49,044 - Epoch 12: {'AUC': 0.9651463627815247, 'Precision': 0.8183907866477966, 'Recall': 0.9116517305374146, 'all_positives': 39.04999923706055, 'f1_score_metric': 40.89613342285156, 'loss': 0.25545525550842285, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1782.5999755859375, 'recall_with_threshold_fixed': 34.79999923706055, 'true_positives': 1782.5999755859375, 'val_AUC': 0.659960925579071, 'val_Precision': 0.32258063554763794, 'val_Recall': 0.3125, 'val_all_positives': 16.0, 'val_f1_score_metric': 15.496923446655273, 'val_loss': 0.5802614688873291, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 330.5, 'val_recall_with_threshold_fixed': 8.5, 'val_true_positives': 330.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:43:55,804 - Epoch 13: {'AUC': 0.9894598126411438, 'Precision': 0.9172749519348145, 'Recall': 0.9654289484024048, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.985836029052734, 'loss': 0.14080652594566345, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1697.800048828125, 'recall_with_threshold_fixed': 37.04999923706055, 'true_positives': 1697.800048828125, 'val_AUC': 0.6400390267372131, 'val_Precision': 0.3333333432674408, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 13.551020622253418, 'val_loss': 0.6303766369819641, 'val_precision_with_threshold_fixed': 13.500000953674316, 'val_recall_mul_prediction': 302.0, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 302.0, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:03,072 - Epoch 14: {'AUC': 0.9965906143188477, 'Precision': 0.9649999737739563, 'Recall': 0.9884763360023499, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.49848556518555, 'loss': 0.08033779263496399, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1651.6500244140625, 'recall_with_threshold_fixed': 38.79999923706055, 'true_positives': 1651.6500244140625, 'val_AUC': 0.6172851324081421, 'val_Precision': 0.25, 'val_Recall': 0.21875, 'val_all_positives': 16.0, 'val_f1_score_metric': 14.729166984558105, 'val_loss': 0.7004871368408203, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 301.0, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 301.0, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:11,584 - Epoch 15: {'AUC': 0.9985305070877075, 'Precision': 0.9847715497016907, 'Recall': 0.9935979843139648, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.22111511230469, 'loss': 0.050089094787836075, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1638.5999755859375, 'recall_with_threshold_fixed': 38.75, 'true_positives': 1638.5999755859375, 'val_AUC': 0.6207031607627869, 'val_Precision': 0.3181818127632141, 'val_Recall': 0.21875, 'val_all_positives': 16.0, 'val_f1_score_metric': 13.022222518920898, 'val_loss': 0.7563742995262146, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 253.0, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 253.0, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:19,620 - Epoch 16: {'AUC': 0.9992465972900391, 'Precision': 0.9948915243148804, 'Recall': 0.9974392056465149, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.09809494018555, 'loss': 0.03385419771075249, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1632.1500244140625, 'recall_with_threshold_fixed': 39.0, 'true_positives': 1632.1500244140625, 'val_AUC': 0.6182616949081421, 'val_Precision': 0.2647058963775635, 'val_Recall': 0.28125, 'val_all_positives': 16.0, 'val_f1_score_metric': 16.322206497192383, 'val_loss': 0.8496278524398804, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 371.0000305175781, 'val_recall_with_threshold_fixed': 14.5, 'val_true_positives': 371.0, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:26,668 - Epoch 17: {'AUC': 0.999545693397522, 'Precision': 0.9961734414100647, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.1240234375, 'loss': 0.023878367617726326, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1649.050048828125, 'recall_with_threshold_fixed': 39.04999923706055, 'true_positives': 1649.050048828125, 'val_AUC': 0.6278319954872131, 'val_Precision': 0.27586206793785095, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 15.147273063659668, 'val_loss': 0.8993419408798218, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 325.5, 'val_recall_with_threshold_fixed': 11.5, 'val_true_positives': 325.5, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:33,490 - Epoch 18: {'AUC': 0.9995952248573303, 'Precision': 0.9987212419509888, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.074684143066406, 'loss': 0.016936372965574265, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1619.800048828125, 'recall_with_threshold_fixed': 39.10000228881836, 'true_positives': 1619.800048828125, 'val_AUC': 0.6070312261581421, 'val_Precision': 0.3199999928474426, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 13.989362716674805, 'val_loss': 0.9441399574279785, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 282.5, 'val_recall_with_threshold_fixed': 8.5, 'val_true_positives': 282.5, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:41,142 - Epoch 19: {'AUC': 0.9996010065078735, 'Precision': 0.9987212419509888, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.07463836669922, 'loss': 0.014044251292943954, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1645.6500244140625, 'recall_with_threshold_fixed': 39.10000228881836, 'true_positives': 1645.6500244140625, 'val_AUC': 0.5631835460662842, 'val_Precision': 0.31578946113586426, 'val_Recall': 0.1875, 'val_all_positives': 16.0, 'val_f1_score_metric': 11.719512939453125, 'val_loss': 0.995259702205658, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 201.50001525878906, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 201.5, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:48,068 - Epoch 20: {'AUC': 0.9996153712272644, 'Precision': 0.9987212419509888, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.07471466064453, 'loss': 0.0122205326333642, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1622.0999755859375, 'recall_with_threshold_fixed': 39.10000228881836, 'true_positives': 1622.0999755859375, 'val_AUC': 0.5787109732627869, 'val_Precision': 0.29629629850387573, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 14.622448921203613, 'val_loss': 1.0137016773223877, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 309.5, 'val_recall_with_threshold_fixed': 9.5, 'val_true_positives': 309.5, 'learning_rate': 3.3299998904112726e-05}
2025-01-11 16:44:55,641 - Epoch 21: {'AUC': 1.0, 'Precision': 0.9987212419509888, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.07463836669922, 'loss': 0.009938474744558334, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1642.1500244140625, 'recall_with_threshold_fixed': 39.10000228881836, 'true_positives': 1642.1500244140625, 'val_AUC': 0.5811523795127869, 'val_Precision': 0.29629629850387573, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 14.622448921203613, 'val_loss': 1.0244094133377075, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 309.5, 'val_recall_with_threshold_fixed': 12.0, 'val_true_positives': 309.5, 'learning_rate': 1.1088899555034004e-05}
2025-01-11 16:45:02,197 - Epoch 22: {'AUC': 0.9999999403953552, 'Precision': 1.0, 'Recall': 1.0, 'all_positives': 39.04999923706055, 'f1_score_metric': 39.04999923706055, 'loss': 0.009356568567454815, 'precision_with_threshold_fixed': 39.04999923706055, 'recall_mul_prediction': 1621.1500244140625, 'recall_with_threshold_fixed': 39.04999923706055, 'true_positives': 1621.1500244140625, 'val_AUC': 0.586621105670929, 'val_Precision': 0.27586206793785095, 'val_Recall': 0.25, 'val_all_positives': 16.0, 'val_f1_score_metric': 15.205883026123047, 'val_loss': 1.0418390035629272, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 336.5, 'val_recall_with_threshold_fixed': 12.0, 'val_true_positives': 336.5, 'learning_rate': 1.1088899555034004e-05}
