prediction_index,threshold,TPs,FPs,FNs,Precision,Recall,Random-Guess
0,0.5908722281455994,68,61,93,0.5271317829457365,0.422360248447205,0.5348837209302325
0,0.5906286835670471,69,61,92,0.5307692307692308,0.42857142857142855,0.5348837209302325
0,0.5904275178909302,69,62,92,0.5267175572519084,0.42857142857142855,0.5348837209302325
0,0.5901114344596863,69,63,92,0.5227272727272727,0.42857142857142855,0.5348837209302325
0,0.5896495580673218,69,64,92,0.518796992481203,0.42857142857142855,0.5348837209302325
0,0.589569628238678,69,65,92,0.5149253731343284,0.42857142857142855,0.5348837209302325
0,0.5894548296928406,69,66,92,0.5111111111111111,0.42857142857142855,0.5348837209302325
0,0.5892218351364136,69,67,92,0.5073529411764706,0.42857142857142855,0.5348837209302325
0,0.5891814827919006,70,67,91,0.5109489051094891,0.43478260869565216,0.5348837209302325
0,0.5889710783958435,71,67,90,0.5144927536231884,0.4409937888198758,0.5348837209302325
0,0.5889401435852051,72,67,89,0.5179856115107914,0.4472049689440994,0.5348837209302325
0,0.5889289379119873,72,68,89,0.5142857142857142,0.4472049689440994,0.5348837209302325
0,0.5886920094490051,73,68,88,0.5177304964539007,0.453416149068323,0.5348837209302325
0,0.5880738496780396,74,68,87,0.5211267605633803,0.45962732919254656,0.5348837209302325
0,0.5872358679771423,75,68,86,0.5244755244755245,0.4658385093167702,0.5348837209302325
0,0.5871996879577637,75,69,86,0.5208333333333334,0.4658385093167702,0.5348837209302325
0,0.5864539742469788,75,70,86,0.5172413793103449,0.4658385093167702,0.5348837209302325
0,0.5860057473182678,75,71,86,0.5136986301369864,0.4658385093167702,0.5348837209302325
0,0.5859394073486328,76,71,85,0.5170068027210885,0.4720496894409938,0.5348837209302325
0,0.5859048366546631,77,71,84,0.5202702702702703,0.4782608695652174,0.5348837209302325
0,0.5849008560180664,77,72,84,0.5167785234899329,0.4782608695652174,0.5348837209302325
0,0.583336353302002,78,72,83,0.52,0.484472049689441,0.5348837209302325
0,0.5830649733543396,79,72,82,0.5231788079470199,0.4906832298136646,0.5348837209302325
0,0.5829150676727295,80,72,81,0.5263157894736842,0.4968944099378882,0.5348837209302325
0,0.5824557542800903,81,72,80,0.5294117647058824,0.5031055900621118,0.5348837209302325
0,0.5817540884017944,82,72,79,0.5324675324675324,0.5093167701863354,0.5348837209302325
0,0.5810107588768005,82,73,79,0.5290322580645161,0.5093167701863354,0.5348837209302325
0,0.5809714198112488,83,73,78,0.532051282051282,0.515527950310559,0.5348837209302325
0,0.5809176564216614,84,73,77,0.535031847133758,0.5217391304347826,0.5348837209302325
0,0.579452395439148,84,74,77,0.5316455696202531,0.5217391304347826,0.5348837209302325
0,0.5791435241699219,85,74,76,0.5345911949685535,0.5279503105590062,0.5348837209302325
0,0.5790218710899353,86,74,75,0.5375,0.5341614906832298,0.5348837209302325
0,0.5785056948661804,86,75,75,0.5341614906832298,0.5341614906832298,0.5348837209302325
0,0.5779727697372437,87,75,74,0.5370370370370371,0.5403726708074534,0.5348837209302325
0,0.5777783393859863,88,75,73,0.5398773006134969,0.546583850931677,0.5348837209302325
0,0.5768054127693176,89,75,72,0.5426829268292683,0.5527950310559007,0.5348837209302325
0,0.5767913460731506,90,75,71,0.5454545454545454,0.5590062111801242,0.5348837209302325
0,0.5767807960510254,91,75,70,0.5481927710843374,0.5652173913043478,0.5348837209302325
0,0.5759685039520264,91,76,70,0.5449101796407185,0.5652173913043478,0.5348837209302325
0,0.5758567452430725,92,76,69,0.5476190476190477,0.5714285714285714,0.5348837209302325
0,0.5740400552749634,92,77,69,0.5443786982248521,0.5714285714285714,0.5348837209302325
0,0.5734593272209167,93,77,68,0.5470588235294118,0.577639751552795,0.5348837209302325
0,0.5727494955062866,93,78,68,0.543859649122807,0.577639751552795,0.5348837209302325
0,0.5726225972175598,94,78,67,0.5465116279069767,0.5838509316770186,0.5348837209302325
0,0.5710071921348572,95,78,66,0.5491329479768786,0.5900621118012422,0.5348837209302325
0,0.5700702667236328,95,79,66,0.5459770114942529,0.5900621118012422,0.5348837209302325
0,0.5695217847824097,96,79,65,0.5485714285714286,0.5962732919254659,0.5348837209302325
0,0.5673933625221252,97,79,64,0.5511363636363636,0.6024844720496895,0.5348837209302325
0,0.5672333240509033,97,80,64,0.5480225988700564,0.6024844720496895,0.5348837209302325
0,0.5670867562294006,98,80,63,0.550561797752809,0.6086956521739131,0.5348837209302325
0,0.566902756690979,99,80,62,0.553072625698324,0.6149068322981367,0.5348837209302325
0,0.5663999319076538,100,80,61,0.5555555555555556,0.6211180124223602,0.5348837209302325
0,0.5648950338363647,101,80,60,0.5580110497237569,0.6273291925465838,0.5348837209302325
0,0.5643365383148193,101,81,60,0.554945054945055,0.6273291925465838,0.5348837209302325
0,0.5624736547470093,101,82,60,0.5519125683060109,0.6273291925465838,0.5348837209302325
0,0.5621103048324585,102,82,59,0.5543478260869565,0.6335403726708074,0.5348837209302325
0,0.5616840124130249,103,82,58,0.5567567567567567,0.639751552795031,0.5348837209302325
0,0.5608344078063965,104,82,57,0.5591397849462365,0.6459627329192547,0.5348837209302325
0,0.5594900250434875,105,82,56,0.5614973262032086,0.6521739130434783,0.5348837209302325
0,0.5580298900604248,105,83,56,0.5585106382978723,0.6521739130434783,0.5348837209302325
0,0.5576390027999878,105,84,56,0.5555555555555556,0.6521739130434783,0.5348837209302325
0,0.5552724003791809,106,84,55,0.5578947368421052,0.6583850931677019,0.5348837209302325
0,0.5550985932350159,107,84,54,0.5602094240837696,0.6645962732919255,0.5348837209302325
0,0.5538231730461121,107,85,54,0.5572916666666666,0.6645962732919255,0.5348837209302325
0,0.5527441501617432,108,85,53,0.5595854922279793,0.6708074534161491,0.5348837209302325
0,0.5523927211761475,109,85,52,0.5618556701030928,0.6770186335403726,0.5348837209302325
0,0.5518041849136353,110,85,51,0.5641025641025641,0.6832298136645962,0.5348837209302325
0,0.5513424277305603,111,85,50,0.5663265306122449,0.6894409937888198,0.5348837209302325
