2025-01-08 14:46:32,953 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3102264702320099, 'all_positives': 11.116349220275879, 'f1_score_metric': 9.209959983825684, 'loss': 1.117234468460083, 'precision_with_threshold_fixed': 9.677231788635254, 'recall_mul_prediction': 118.83541870117188, 'recall_with_threshold_fixed': 4.706521987915039, 'true_positives': 118.83541870117188, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.04724409431219101, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 0.837624192237854, 'val_loss': 0.5188413858413696, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 11.73587417602539, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 11.735873222351074, 'learning_rate': 9.999999747378752e-05}
2025-01-08 14:48:47,514 - Epoch 12: {'AUC': 0.0, 'Precision': 1.0000001192092896, 'Recall': 0.2858613431453705, 'all_positives': 11.116348266601562, 'f1_score_metric': 9.064294815063477, 'loss': 1.0069448947906494, 'precision_with_threshold_fixed': 11.034950256347656, 'recall_mul_prediction': 109.7917251586914, 'recall_with_threshold_fixed': 6.782609462738037, 'true_positives': 109.79171752929688, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.06036745384335518, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 0.7871776819229126, 'val_loss': 0.4824216365814209, 'val_precision_with_threshold_fixed': 1.8192496299743652, 'val_recall_mul_prediction': 11.415830612182617, 'val_recall_with_threshold_fixed': 0.5833333730697632, 'val_true_positives': 11.415830612182617, 'learning_rate': 9.999999747378752e-05}
2025-01-08 14:48:59,821 - Epoch 13: {'AUC': 0.0, 'Precision': 1.0000001192092896, 'Recall': 0.3019903898239136, 'all_positives': 11.116348266601562, 'f1_score_metric': 9.432086944580078, 'loss': 1.0028187036514282, 'precision_with_threshold_fixed': 11.109821319580078, 'recall_mul_prediction': 113.1851806640625, 'recall_with_threshold_fixed': 6.869565486907959, 'true_positives': 113.18516540527344, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.07349081337451935, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.484799385070801, 'val_loss': 0.501656711101532, 'val_precision_with_threshold_fixed': 1.9699859619140625, 'val_recall_mul_prediction': 15.772159576416016, 'val_recall_with_threshold_fixed': 1.2499998807907104, 'val_true_positives': 15.772161483764648, 'learning_rate': 9.999999747378752e-05}
2025-01-08 14:49:12,263 - Epoch 14: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.29855868220329285, 'all_positives': 11.116349220275879, 'f1_score_metric': 9.47547435760498, 'loss': 0.9961742162704468, 'precision_with_threshold_fixed': 11.130108833312988, 'recall_mul_prediction': 110.68801879882812, 'recall_with_threshold_fixed': 6.869565486907959, 'true_positives': 110.68801879882812, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.06299212574958801, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.070260763168335, 'val_loss': 0.4670518636703491, 'val_precision_with_threshold_fixed': 1.9699862003326416, 'val_recall_mul_prediction': 15.376043319702148, 'val_recall_with_threshold_fixed': 0.6666666865348816, 'val_true_positives': 15.376041412353516, 'learning_rate': 9.999999747378752e-05}
2025-01-08 14:49:24,897 - Epoch 15: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2759093940258026, 'all_positives': 11.116347312927246, 'f1_score_metric': 9.334305763244629, 'loss': 0.9798420071601868, 'precision_with_threshold_fixed': 11.116347312927246, 'recall_mul_prediction': 108.5244140625, 'recall_with_threshold_fixed': 6.0217390060424805, 'true_positives': 108.52440643310547, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.08136482536792755, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.2906177043914795, 'val_loss': 0.47960981726646423, 'val_precision_with_threshold_fixed': 1.9699859619140625, 'val_recall_mul_prediction': 18.80204200744629, 'val_recall_with_threshold_fixed': 0.8333332538604736, 'val_true_positives': 18.802040100097656, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:49:37,683 - Epoch 16: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.27899792790412903, 'all_positives': 11.116347312927246, 'f1_score_metric': 8.217629432678223, 'loss': 0.9654513001441956, 'precision_with_threshold_fixed': 11.018651962280273, 'recall_mul_prediction': 112.37932586669922, 'recall_with_threshold_fixed': 6.521738529205322, 'true_positives': 112.37932586669922, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.06561680138111115, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.303762912750244, 'val_loss': 0.49407702684402466, 'val_precision_with_threshold_fixed': 1.9699859619140625, 'val_recall_mul_prediction': 14.10922908782959, 'val_recall_with_threshold_fixed': 0.6666666269302368, 'val_true_positives': 14.10922908782959, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:49:50,495 - Epoch 17: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.28826355934143066, 'all_positives': 11.116345405578613, 'f1_score_metric': 9.029269218444824, 'loss': 0.9605224132537842, 'precision_with_threshold_fixed': 11.1144437789917, 'recall_mul_prediction': 111.07331085205078, 'recall_with_threshold_fixed': 6.8152174949646, 'true_positives': 111.07331085205078, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.05511811003088951, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 1.94281804561615, 'val_loss': 0.4883446991443634, 'val_precision_with_threshold_fixed': 1.9699859619140625, 'val_recall_mul_prediction': 13.408541679382324, 'val_recall_with_threshold_fixed': 0.6666666269302368, 'val_true_positives': 13.408541679382324, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:50:03,271 - Epoch 18: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2724776864051819, 'all_positives': 11.11634635925293, 'f1_score_metric': 9.100300788879395, 'loss': 0.9516424536705017, 'precision_with_threshold_fixed': 11.116347312927246, 'recall_mul_prediction': 101.04151916503906, 'recall_with_threshold_fixed': 6.5652174949646, 'true_positives': 101.04150390625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.08661417663097382, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.4517176151275635, 'val_loss': 0.48589974641799927, 'val_precision_with_threshold_fixed': 1.9699862003326416, 'val_recall_mul_prediction': 18.684280395507812, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 18.684280395507812, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:50:15,924 - Epoch 19: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2803706228733063, 'all_positives': 11.116350173950195, 'f1_score_metric': 9.118630409240723, 'loss': 0.9466889500617981, 'precision_with_threshold_fixed': 11.11668586730957, 'recall_mul_prediction': 107.63923645019531, 'recall_with_threshold_fixed': 6.8913044929504395, 'true_positives': 107.63921356201172, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.11286088824272156, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 3.2763619422912598, 'val_loss': 0.49677589535713196, 'val_precision_with_threshold_fixed': 2.459439277648926, 'val_recall_mul_prediction': 22.538145065307617, 'val_recall_with_threshold_fixed': 1.3333333730697632, 'val_true_positives': 22.538145065307617, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:50:28,716 - Epoch 20: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.28792038559913635, 'all_positives': 11.116347312927246, 'f1_score_metric': 8.926624298095703, 'loss': 0.9409735798835754, 'precision_with_threshold_fixed': 11.116347312927246, 'recall_mul_prediction': 110.86804962158203, 'recall_with_threshold_fixed': 6.793478488922119, 'true_positives': 110.86804962158203, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.08923884481191635, 'val_all_positives': 0.3605427145957947, 'val_f1_score_metric': 2.6939010620117188, 'val_loss': 0.49244505167007446, 'val_precision_with_threshold_fixed': 2.459439277648926, 'val_recall_mul_prediction': 19.950130462646484, 'val_recall_with_threshold_fixed': 1.25, 'val_true_positives': 19.950130462646484, 'learning_rate': 3.3299998904112726e-05}
2025-01-08 14:59:35,293 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3342781960964203, 'all_positives': 11.074886322021484, 'f1_score_metric': 9.740178108215332, 'loss': 1.0623761415481567, 'precision_with_threshold_fixed': 10.575072288513184, 'recall_mul_prediction': 123.29347229003906, 'recall_with_threshold_fixed': 5.592920303344727, 'true_positives': 123.29347229003906, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.32733410596847534, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.621803283691406, 'val_loss': 0.6634117960929871, 'val_precision_with_threshold_fixed': 5.710450649261475, 'val_recall_mul_prediction': 173.7227020263672, 'val_recall_with_threshold_fixed': 6.1964287757873535, 'val_true_positives': 173.7227020263672, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:00:30,379 - Epoch 2: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3494192361831665, 'all_positives': 11.074884414672852, 'f1_score_metric': 10.264572143554688, 'loss': 1.0235317945480347, 'precision_with_threshold_fixed': 11.074885368347168, 'recall_mul_prediction': 130.97982788085938, 'recall_with_threshold_fixed': 6.869469165802002, 'true_positives': 130.97982788085938, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3290213942527771, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.588064670562744, 'val_loss': 0.650885820388794, 'val_precision_with_threshold_fixed': 6.208889484405518, 'val_recall_mul_prediction': 175.8993682861328, 'val_recall_with_threshold_fixed': 6.767857551574707, 'val_true_positives': 175.89935302734375, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:01:28,680 - Epoch 3: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.32791757583618164, 'all_positives': 11.074885368347168, 'f1_score_metric': 9.934439659118652, 'loss': 1.0148292779922485, 'precision_with_threshold_fixed': 11.0748872756958, 'recall_mul_prediction': 123.97201538085938, 'recall_with_threshold_fixed': 6.935840606689453, 'true_positives': 123.97200775146484, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3048368990421295, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.377220630645752, 'val_loss': 0.6415414214134216, 'val_precision_with_threshold_fixed': 6.121435165405273, 'val_recall_mul_prediction': 166.177978515625, 'val_recall_with_threshold_fixed': 4.803571701049805, 'val_true_positives': 166.177978515625, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:02:27,306 - Epoch 4: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.32715708017349243, 'all_positives': 11.074893951416016, 'f1_score_metric': 9.841005325317383, 'loss': 1.0071687698364258, 'precision_with_threshold_fixed': 11.0748929977417, 'recall_mul_prediction': 121.15202331542969, 'recall_with_threshold_fixed': 7.059734344482422, 'true_positives': 121.15202331542969, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.23565804958343506, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 6.5902299880981445, 'val_loss': 0.6381599307060242, 'val_precision_with_threshold_fixed': 6.001016139984131, 'val_recall_mul_prediction': 135.63937377929688, 'val_recall_with_threshold_fixed': 4.285714626312256, 'val_true_positives': 135.63937377929688, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:03:24,180 - Epoch 5: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3181692361831665, 'all_positives': 11.0748872756958, 'f1_score_metric': 9.703603744506836, 'loss': 1.0044569969177246, 'precision_with_threshold_fixed': 11.055475234985352, 'recall_mul_prediction': 118.80319213867188, 'recall_with_threshold_fixed': 7.044247627258301, 'true_positives': 118.80317687988281, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2862767279148102, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.504307746887207, 'val_loss': 0.641051709651947, 'val_precision_with_threshold_fixed': 6.060343265533447, 'val_recall_mul_prediction': 157.30099487304688, 'val_recall_with_threshold_fixed': 3.982142925262451, 'val_true_positives': 157.30099487304688, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:04:24,459 - Epoch 6: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3227322995662689, 'all_positives': 11.074891090393066, 'f1_score_metric': 9.80067253112793, 'loss': 1.0001593828201294, 'precision_with_threshold_fixed': 11.074889183044434, 'recall_mul_prediction': 118.98197174072266, 'recall_with_threshold_fixed': 7.2079644203186035, 'true_positives': 118.9819564819336, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.22103488445281982, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 6.81247615814209, 'val_loss': 0.6340365409851074, 'val_precision_with_threshold_fixed': 6.030124187469482, 'val_recall_mul_prediction': 130.75865173339844, 'val_recall_with_threshold_fixed': 4.25, 'val_true_positives': 130.75865173339844, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:05:20,991 - Epoch 7: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3138827383518219, 'all_positives': 11.074881553649902, 'f1_score_metric': 9.666659355163574, 'loss': 0.9942262768745422, 'precision_with_threshold_fixed': 11.054549217224121, 'recall_mul_prediction': 117.92485809326172, 'recall_with_threshold_fixed': 7.059734344482422, 'true_positives': 117.92485809326172, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.29921260476112366, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.704972267150879, 'val_loss': 0.6473713517189026, 'val_precision_with_threshold_fixed': 6.289168834686279, 'val_recall_mul_prediction': 161.99472045898438, 'val_recall_with_threshold_fixed': 5.642857551574707, 'val_true_positives': 161.99472045898438, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:06:18,658 - Epoch 8: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3098727762699127, 'all_positives': 11.074892044067383, 'f1_score_metric': 9.715607643127441, 'loss': 0.9862404465675354, 'precision_with_threshold_fixed': 11.0748929977417, 'recall_mul_prediction': 113.89409637451172, 'recall_with_threshold_fixed': 6.825221061706543, 'true_positives': 113.89408874511719, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.18166479468345642, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 6.116125583648682, 'val_loss': 0.6290898323059082, 'val_precision_with_threshold_fixed': 6.028913974761963, 'val_recall_mul_prediction': 109.7669677734375, 'val_recall_with_threshold_fixed': 3.375000238418579, 'val_true_positives': 109.76695251464844, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:07:15,568 - Epoch 9: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.30565541982650757, 'all_positives': 11.074886322021484, 'f1_score_metric': 9.497191429138184, 'loss': 0.9822937250137329, 'precision_with_threshold_fixed': 11.074886322021484, 'recall_mul_prediction': 113.52472686767578, 'recall_with_threshold_fixed': 6.840707778930664, 'true_positives': 113.52472686767578, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2806524336338043, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.736085891723633, 'val_loss': 0.6562425494194031, 'val_precision_with_threshold_fixed': 6.370502948760986, 'val_recall_mul_prediction': 152.2523193359375, 'val_recall_with_threshold_fixed': 5.375000476837158, 'val_true_positives': 152.25234985351562, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:08:13,998 - Epoch 10: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3037887215614319, 'all_positives': 11.0748872756958, 'f1_score_metric': 9.602617263793945, 'loss': 0.9717301726341248, 'precision_with_threshold_fixed': 11.06783390045166, 'recall_mul_prediction': 115.35205841064453, 'recall_with_threshold_fixed': 6.878318786621094, 'true_positives': 115.35205841064453, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.19291339814662933, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 6.087188243865967, 'val_loss': 0.6397095918655396, 'val_precision_with_threshold_fixed': 6.123472690582275, 'val_recall_mul_prediction': 113.23019409179688, 'val_recall_with_threshold_fixed': 3.6964287757873535, 'val_true_positives': 113.23019409179688, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:09:10,537 - Epoch 11: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2990182638168335, 'all_positives': 11.074883460998535, 'f1_score_metric': 9.540559768676758, 'loss': 0.9671621918678284, 'precision_with_threshold_fixed': 11.074883460998535, 'recall_mul_prediction': 112.5027847290039, 'recall_with_threshold_fixed': 6.9225664138793945, 'true_positives': 112.5027847290039, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2896513044834137, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.9185943603515625, 'val_loss': 0.6528884768486023, 'val_precision_with_threshold_fixed': 6.593271732330322, 'val_recall_mul_prediction': 152.95835876464844, 'val_recall_with_threshold_fixed': 5.6964287757873535, 'val_true_positives': 152.95835876464844, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:10:07,959 - Epoch 12: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.29694414138793945, 'all_positives': 11.074884414672852, 'f1_score_metric': 9.395113945007324, 'loss': 0.957568883895874, 'precision_with_threshold_fixed': 11.074047088623047, 'recall_mul_prediction': 111.44786071777344, 'recall_with_threshold_fixed': 6.975663661956787, 'true_positives': 111.44783782958984, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2064117044210434, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 6.34768533706665, 'val_loss': 0.642471969127655, 'val_precision_with_threshold_fixed': 6.112666606903076, 'val_recall_mul_prediction': 120.41337585449219, 'val_recall_with_threshold_fixed': 4.053571701049805, 'val_true_positives': 120.41337585449219, 'learning_rate': 9.999999747378752e-05}
2025-01-08 15:11:05,553 - Epoch 13: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2889242172241211, 'all_positives': 11.074881553649902, 'f1_score_metric': 9.286728858947754, 'loss': 0.9507772922515869, 'precision_with_threshold_fixed': 11.066349983215332, 'recall_mul_prediction': 111.34805297851562, 'recall_with_threshold_fixed': 6.933628082275391, 'true_positives': 111.34806823730469, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2530933618545532, 'val_all_positives': 5.255043983459473, 'val_f1_score_metric': 7.27683162689209, 'val_loss': 0.6556321382522583, 'val_precision_with_threshold_fixed': 6.1061296463012695, 'val_recall_mul_prediction': 131.41415405273438, 'val_recall_with_threshold_fixed': 5.535714149475098, 'val_true_positives': 131.41415405273438, 'learning_rate': 9.999999747378752e-05}
