2025-01-11 15:35:20,491 - Epoch 1: {'AUC': 0.5079857110977173, 'Precision': 0.16192412376403809, 'Recall': 0.6159794330596924, 'all_positives': 20.421052932739258, 'f1_score_metric': 23.88279914855957, 'loss': 0.702164888381958, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1630.894775390625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1630.894775390625, 'val_AUC': 0.5228174924850464, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.0, 'val_f1_score_metric': 1.7333334684371948, 'val_loss': 0.675757110118866, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 13.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 13.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:35:30,421 - Epoch 2: {'AUC': 0.526801347732544, 'Precision': 0.16694630682468414, 'Recall': 0.512886643409729, 'all_positives': 20.421052932739258, 'f1_score_metric': 19.64699935913086, 'loss': 0.7000779509544373, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1286.6842041015625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1286.6842041015625, 'val_AUC': 0.5726686716079712, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.0, 'val_f1_score_metric': 0.0, 'val_loss': 0.6101464033126831, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:35:39,010 - Epoch 3: {'AUC': 0.5689651966094971, 'Precision': 0.20675675570964813, 'Recall': 0.39432990550994873, 'all_positives': 20.421052932739258, 'f1_score_metric': 18.412744522094727, 'loss': 0.6948096752166748, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 786.2105102539062, 'recall_with_threshold_fixed': 0.0, 'true_positives': 786.2105102539062, 'val_AUC': 0.5783729553222656, 'val_Precision': 0.1666666716337204, 'val_Recall': 0.125, 'val_all_positives': 12.0, 'val_f1_score_metric': 9.674074172973633, 'val_loss': 0.6393700838088989, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 113.00001525878906, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 113.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:35:48,206 - Epoch 4: {'AUC': 0.5981476306915283, 'Precision': 0.2014787495136261, 'Recall': 0.561855673789978, 'all_positives': 20.421052932739258, 'f1_score_metric': 24.250768661499023, 'loss': 0.6845619678497314, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1204.631591796875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1204.631591796875, 'val_AUC': 0.591269850730896, 'val_Precision': 0.19230769574642181, 'val_Recall': 0.4166666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 16.231842041015625, 'val_loss': 0.6396064758300781, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 320.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 320.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:35:56,864 - Epoch 5: {'AUC': 0.6514400839805603, 'Precision': 0.22528517246246338, 'Recall': 0.6108247637748718, 'all_positives': 20.421052932739258, 'f1_score_metric': 27.91595458984375, 'loss': 0.6629780530929565, 'precision_with_threshold_fixed': 12.0, 'recall_mul_prediction': 1119.5789794921875, 'recall_with_threshold_fixed': 5.736842155456543, 'true_positives': 1119.5789794921875, 'val_AUC': 0.5906498432159424, 'val_Precision': 0.18309858441352844, 'val_Recall': 0.5416666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 17.879579544067383, 'val_loss': 0.6534956693649292, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 433.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 433.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:06,068 - Epoch 6: {'AUC': 0.7194455862045288, 'Precision': 0.27582159638404846, 'Recall': 0.605670154094696, 'all_positives': 20.421052932739258, 'f1_score_metric': 26.783105850219727, 'loss': 0.6332895159721375, 'precision_with_threshold_fixed': 11.473684310913086, 'recall_mul_prediction': 906.4210815429688, 'recall_with_threshold_fixed': 3.526315927505493, 'true_positives': 906.4210815429688, 'val_AUC': 0.5688244104385376, 'val_Precision': 0.17499999701976776, 'val_Recall': 0.2916666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 14.97556209564209, 'val_loss': 0.5689965486526489, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 240.0, 'val_recall_with_threshold_fixed': 3.0, 'val_true_positives': 240.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:14,038 - Epoch 7: {'AUC': 0.7432050704956055, 'Precision': 0.29223746061325073, 'Recall': 0.6597938537597656, 'all_positives': 20.421052932739258, 'f1_score_metric': 27.659391403198242, 'loss': 0.6036919951438904, 'precision_with_threshold_fixed': 20.421052932739258, 'recall_mul_prediction': 936.2105102539062, 'recall_with_threshold_fixed': 12.8421049118042, 'true_positives': 936.2105102539062, 'val_AUC': 0.5553075671195984, 'val_Precision': 0.1617647111415863, 'val_Recall': 0.4583333432674408, 'val_all_positives': 12.0, 'val_f1_score_metric': 17.73706817626953, 'val_loss': 0.6645861864089966, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 410.0, 'val_recall_with_threshold_fixed': 10.0, 'val_true_positives': 410.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:22,276 - Epoch 8: {'AUC': 0.805344820022583, 'Precision': 0.32513970136642456, 'Recall': 0.7500000596046448, 'all_positives': 20.421052932739258, 'f1_score_metric': 28.11066246032715, 'loss': 0.5525181293487549, 'precision_with_threshold_fixed': 20.421052932739258, 'recall_mul_prediction': 969.7368774414062, 'recall_with_threshold_fixed': 15.526315689086914, 'true_positives': 969.7368774414062, 'val_AUC': 0.5755208730697632, 'val_Precision': 0.20000000298023224, 'val_Recall': 0.375, 'val_all_positives': 12.0, 'val_f1_score_metric': 15.556620597839355, 'val_loss': 0.564006507396698, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 275.5000305175781, 'val_recall_with_threshold_fixed': 8.5, 'val_true_positives': 275.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:31,109 - Epoch 9: {'AUC': 0.8434422016143799, 'Precision': 0.3899868428707123, 'Recall': 0.762886643409729, 'all_positives': 20.421052932739258, 'f1_score_metric': 26.126033782958984, 'loss': 0.5050979256629944, 'precision_with_threshold_fixed': 20.421052932739258, 'recall_mul_prediction': 818.5789794921875, 'recall_with_threshold_fixed': 18.263158798217773, 'true_positives': 818.5789794921875, 'val_AUC': 0.5780010223388672, 'val_Precision': 0.1666666716337204, 'val_Recall': 0.5416666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 18.351707458496094, 'val_loss': 0.747921347618103, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 472.0, 'val_recall_with_threshold_fixed': 19.5, 'val_true_positives': 472.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:39,453 - Epoch 10: {'AUC': 0.8863425254821777, 'Precision': 0.446153849363327, 'Recall': 0.8221650123596191, 'all_positives': 20.421052932739258, 'f1_score_metric': 25.505155563354492, 'loss': 0.4429572820663452, 'precision_with_threshold_fixed': 20.421052932739258, 'recall_mul_prediction': 780.7368774414062, 'recall_with_threshold_fixed': 19.526315689086914, 'true_positives': 780.7368774414062, 'val_AUC': 0.583829402923584, 'val_Precision': 0.1666666716337204, 'val_Recall': 0.4166666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 17.118549346923828, 'val_loss': 0.672686755657196, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 360.00006103515625, 'val_recall_with_threshold_fixed': 16.0, 'val_true_positives': 360.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:36:48,055 - Epoch 11: {'AUC': 0.9261239767074585, 'Precision': 0.4933726191520691, 'Recall': 0.8634021282196045, 'all_positives': 20.421052932739258, 'f1_score_metric': 25.37990951538086, 'loss': 0.36282896995544434, 'precision_with_threshold_fixed': 20.421052932739258, 'recall_mul_prediction': 728.8421020507812, 'recall_with_threshold_fixed': 22.578947067260742, 'true_positives': 728.8421020507812, 'val_AUC': 0.5798611044883728, 'val_Precision': 0.21276596188545227, 'val_Recall': 0.4166666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 15.871774673461914, 'val_loss': 0.6010314226150513, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 285.5, 'val_recall_with_threshold_fixed': 13.0, 'val_true_positives': 285.5, 'learning_rate': 9.999999747378752e-05}
