2025-01-11 14:58:33,452 - Epoch 1: {'AUC': 0.4959207773208618, 'Precision': 0.13716578483581543, 'Recall': 0.33883753418922424, 'all_positives': 17.402297973632812, 'f1_score_metric': 13.037496566772461, 'loss': 0.7394223213195801, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 738.9195556640625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 738.9195556640625, 'val_AUC': 0.511307418346405, 'val_Precision': 0.1341145932674408, 'val_Recall': 1.0, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 30.029277801513672, 'val_loss': 0.7602049708366394, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 2197.33349609375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 2197.33349609375, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:05:51,234 - Epoch 12: {'AUC': 0.748391330242157, 'Precision': 0.2711354196071625, 'Recall': 0.654557466506958, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.191011428833008, 'loss': 0.6160280108451843, 'precision_with_threshold_fixed': 17.402297973632812, 'recall_mul_prediction': 738.5287475585938, 'recall_with_threshold_fixed': 12.632184028625488, 'true_positives': 738.5287475585938, 'val_AUC': 0.5871742367744446, 'val_Precision': 0.1671469807624817, 'val_Recall': 0.5631067752838135, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.295446395874023, 'val_loss': 0.7821623682975769, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1053.666748046875, 'val_recall_with_threshold_fixed': 27.166667938232422, 'val_true_positives': 1053.666748046875, 'learning_rate': 1.6649999452056363e-05}
2025-01-11 15:06:30,944 - Epoch 13: {'AUC': 0.7647987604141235, 'Precision': 0.2815401554107666, 'Recall': 0.6809775829315186, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.2895450592041, 'loss': 0.6002823114395142, 'precision_with_threshold_fixed': 17.402297973632812, 'recall_mul_prediction': 742.8505859375, 'recall_with_threshold_fixed': 15.206896781921387, 'true_positives': 742.8505859375, 'val_AUC': 0.5855536460876465, 'val_Precision': 0.16498316824436188, 'val_Recall': 0.4757281541824341, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 25.45619010925293, 'val_loss': 0.7091444730758667, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 903.6666870117188, 'val_recall_with_threshold_fixed': 18.33333396911621, 'val_true_positives': 903.6666870117188, 'learning_rate': 1.6649999452056363e-05}
2025-01-11 15:07:11,052 - Epoch 14: {'AUC': 0.7864767909049988, 'Precision': 0.2924475073814392, 'Recall': 0.6803170442581177, 'all_positives': 17.402297973632812, 'f1_score_metric': 23.88741683959961, 'loss': 0.5803209543228149, 'precision_with_threshold_fixed': 17.402297973632812, 'recall_mul_prediction': 715.57470703125, 'recall_with_threshold_fixed': 16.241378784179688, 'true_positives': 715.57470703125, 'val_AUC': 0.5540842413902283, 'val_Precision': 0.1661129593849182, 'val_Recall': 0.48543688654899597, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 25.50324249267578, 'val_loss': 0.7509373426437378, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 909.1666870117188, 'val_recall_with_threshold_fixed': 23.5, 'val_true_positives': 909.1666870117188, 'learning_rate': 1.6649999452056363e-05}
2025-01-11 15:07:50,793 - Epoch 15: {'AUC': 0.8075371384620667, 'Precision': 0.31373676657676697, 'Recall': 0.7225891947746277, 'all_positives': 17.402297973632812, 'f1_score_metric': 23.92060089111328, 'loss': 0.5581657886505127, 'precision_with_threshold_fixed': 17.402297973632812, 'recall_mul_prediction': 709.0230102539062, 'recall_with_threshold_fixed': 16.816091537475586, 'true_positives': 709.0230102539062, 'val_AUC': 0.5659099221229553, 'val_Precision': 0.15580736100673676, 'val_Recall': 0.5339806079864502, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.466712951660156, 'val_loss': 0.8311867713928223, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1054.8333740234375, 'val_recall_with_threshold_fixed': 33.16666793823242, 'val_true_positives': 1054.8333740234375, 'learning_rate': 1.6649999452056363e-05}
2025-01-11 15:10:11,172 - Epoch 1: {'AUC': 0.5296292901039124, 'Precision': 0.14921946823596954, 'Recall': 0.42932629585266113, 'all_positives': 17.402297973632812, 'f1_score_metric': 17.345285415649414, 'loss': 0.7372284531593323, 'precision_with_threshold_fixed': 0.19540227949619293, 'recall_mul_prediction': 871.6436767578125, 'recall_with_threshold_fixed': 0.01149425283074379, 'true_positives': 871.6436767578125, 'val_AUC': 0.5590919256210327, 'val_Precision': 0.15879827737808228, 'val_Recall': 0.35922330617904663, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 23.548429489135742, 'val_loss': 0.7182612419128418, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 693.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 693.5, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:10:51,802 - Epoch 2: {'AUC': 0.5750301480293274, 'Precision': 0.17229361832141876, 'Recall': 0.5224570631980896, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.120046615600586, 'loss': 0.7258976697921753, 'precision_with_threshold_fixed': 1.8735630512237549, 'recall_mul_prediction': 940.9310302734375, 'recall_with_threshold_fixed': 0.16091954708099365, 'true_positives': 940.9310302734375, 'val_AUC': 0.573414146900177, 'val_Precision': 0.18705035746097565, 'val_Recall': 0.25242719054222107, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 18.689453125, 'val_loss': 0.6707776784896851, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 434.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 434.5, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:11:31,917 - Epoch 3: {'AUC': 0.5805585384368896, 'Precision': 0.16942833364009857, 'Recall': 0.5402906537055969, 'all_positives': 17.402297973632812, 'f1_score_metric': 25.166458129882812, 'loss': 0.7193501591682434, 'precision_with_threshold_fixed': 3.0, 'recall_mul_prediction': 968.6781616210938, 'recall_with_threshold_fixed': 0.36781609058380127, 'true_positives': 968.6781616210938, 'val_AUC': 0.5763486623764038, 'val_Precision': 0.15654204785823822, 'val_Recall': 0.6504854559898376, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 27.581989288330078, 'val_loss': 0.7664446830749512, 'val_precision_with_threshold_fixed': 10.666666984558105, 'val_recall_mul_prediction': 1275.666748046875, 'val_recall_with_threshold_fixed': 2.5, 'val_true_positives': 1275.666748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:12:11,095 - Epoch 4: {'AUC': 0.5943962931632996, 'Precision': 0.17761948704719543, 'Recall': 0.5105680227279663, 'all_positives': 17.402297973632812, 'f1_score_metric': 25.05909538269043, 'loss': 0.7115131616592407, 'precision_with_threshold_fixed': 12.540229797363281, 'recall_mul_prediction': 869.8275756835938, 'recall_with_threshold_fixed': 2.2643678188323975, 'true_positives': 869.8275756835938, 'val_AUC': 0.5782173871994019, 'val_Precision': 0.1666666716337204, 'val_Recall': 0.41747573018074036, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 24.338438034057617, 'val_loss': 0.699278712272644, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 788.3333740234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 788.3333740234375, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:12:50,947 - Epoch 5: {'AUC': 0.6178414821624756, 'Precision': 0.1955161690711975, 'Recall': 0.49537649750709534, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.272438049316406, 'loss': 0.7020598649978638, 'precision_with_threshold_fixed': 11.747126579284668, 'recall_mul_prediction': 770.9425048828125, 'recall_with_threshold_fixed': 2.310344934463501, 'true_positives': 770.9425048828125, 'val_AUC': 0.5774582624435425, 'val_Precision': 0.1538461595773697, 'val_Recall': 0.7572815418243408, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 28.442535400390625, 'val_loss': 0.851318359375, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1505.0, 'val_recall_with_threshold_fixed': 19.166667938232422, 'val_true_positives': 1505.0, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:13:30,188 - Epoch 6: {'AUC': 0.6299170255661011, 'Precision': 0.1918751448392868, 'Recall': 0.5521796941757202, 'all_positives': 17.402297973632812, 'f1_score_metric': 25.029804229736328, 'loss': 0.6948113441467285, 'precision_with_threshold_fixed': 15.88505744934082, 'recall_mul_prediction': 892.6896362304688, 'recall_with_threshold_fixed': 4.931034564971924, 'true_positives': 892.6896362304688, 'val_AUC': 0.5618658065795898, 'val_Precision': 0.14945653080940247, 'val_Recall': 0.5339806079864502, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.7203426361084, 'val_loss': 0.7514292597770691, 'val_precision_with_threshold_fixed': 14.833333969116211, 'val_recall_mul_prediction': 1109.666748046875, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 1109.666748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:14:09,418 - Epoch 7: {'AUC': 0.6444851160049438, 'Precision': 0.20943878591060638, 'Recall': 0.54227215051651, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.258052825927734, 'loss': 0.6863870024681091, 'precision_with_threshold_fixed': 17.402297973632812, 'recall_mul_prediction': 794.3218383789062, 'recall_with_threshold_fixed': 6.1724138259887695, 'true_positives': 794.3218383789062, 'val_AUC': 0.5727498531341553, 'val_Precision': 0.14960630238056183, 'val_Recall': 0.553398072719574, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.96981430053711, 'val_loss': 0.7903518676757812, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1156.0, 'val_recall_with_threshold_fixed': 17.83333396911621, 'val_true_positives': 1156.0, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:14:49,002 - Epoch 8: {'AUC': 0.6634061336517334, 'Precision': 0.22074264287948608, 'Recall': 0.5693527460098267, 'all_positives': 17.402297973632812, 'f1_score_metric': 24.531797409057617, 'loss': 0.676099956035614, 'precision_with_threshold_fixed': 16.160919189453125, 'recall_mul_prediction': 791.3563232421875, 'recall_with_threshold_fixed': 7.252873420715332, 'true_positives': 791.3563232421875, 'val_AUC': 0.5614862442016602, 'val_Precision': 0.14457832276821136, 'val_Recall': 0.6990291476249695, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 28.364309310913086, 'val_loss': 0.822809636592865, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1488.166748046875, 'val_recall_with_threshold_fixed': 14.333333969116211, 'val_true_positives': 1488.166748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:16:22,803 - Epoch 1: {'AUC': 0.523895263671875, 'Precision': 0.17430488765239716, 'Recall': 0.5118243098258972, 'all_positives': 20.413793563842773, 'f1_score_metric': 25.18157958984375, 'loss': 0.7380869388580322, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1233.011474609375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1233.011474609375, 'val_AUC': 0.5829845666885376, 'val_Precision': 0.18287937343120575, 'val_Recall': 0.41228070855140686, 'val_all_positives': 19.0, 'val_f1_score_metric': 26.01556396484375, 'val_loss': 0.7029098272323608, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 807.3333740234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 807.3333740234375, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:17:02,559 - Epoch 2: {'AUC': 0.5694425106048584, 'Precision': 0.18964578211307526, 'Recall': 0.5878378748893738, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.60106086730957, 'loss': 0.7269001603126526, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1313.459716796875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1313.459716796875, 'val_AUC': 0.6239873170852661, 'val_Precision': 0.2028985619544983, 'val_Recall': 0.4912280738353729, 'val_all_positives': 19.0, 'val_f1_score_metric': 26.687963485717773, 'val_loss': 0.7060387134552002, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 870.3333740234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 870.3333740234375, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:17:42,447 - Epoch 3: {'AUC': 0.5785704851150513, 'Precision': 0.19608668982982635, 'Recall': 0.5247747898101807, 'all_positives': 20.413793563842773, 'f1_score_metric': 28.34972381591797, 'loss': 0.7200247049331665, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1108.32177734375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1108.32177734375, 'val_AUC': 0.633242130279541, 'val_Precision': 0.20322580635547638, 'val_Recall': 0.5526315569877625, 'val_all_positives': 19.0, 'val_f1_score_metric': 27.732894897460938, 'val_loss': 0.6998240947723389, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 982.8333740234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 982.8333740234375, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:18:22,298 - Epoch 4: {'AUC': 0.6006283760070801, 'Precision': 0.20390036702156067, 'Recall': 0.5945945978164673, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.743972778320312, 'loss': 0.71038818359375, 'precision_with_threshold_fixed': 2.908046007156372, 'recall_mul_prediction': 1230.0460205078125, 'recall_with_threshold_fixed': 0.19540229439735413, 'true_positives': 1230.0460205078125, 'val_AUC': 0.5947475433349609, 'val_Precision': 0.17043478786945343, 'val_Recall': 0.859649121761322, 'val_all_positives': 19.0, 'val_f1_score_metric': 31.672040939331055, 'val_loss': 0.8387224078178406, 'val_precision_with_threshold_fixed': 13.166666984558105, 'val_recall_mul_prediction': 1818.166748046875, 'val_recall_with_threshold_fixed': 6.5, 'val_true_positives': 1818.166748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:19:01,859 - Epoch 5: {'AUC': 0.611977756023407, 'Precision': 0.20636136829853058, 'Recall': 0.6064189076423645, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.862091064453125, 'loss': 0.7035750150680542, 'precision_with_threshold_fixed': 10.413792610168457, 'recall_mul_prediction': 1243.137939453125, 'recall_with_threshold_fixed': 1.7126436233520508, 'true_positives': 1243.137939453125, 'val_AUC': 0.6026409864425659, 'val_Precision': 0.1974683552980423, 'val_Recall': 0.6842105388641357, 'val_all_positives': 19.0, 'val_f1_score_metric': 29.392868041992188, 'val_loss': 0.723827064037323, 'val_precision_with_threshold_fixed': 13.166666984558105, 'val_recall_mul_prediction': 1257.166748046875, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 1257.166748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:19:40,721 - Epoch 6: {'AUC': 0.6254140138626099, 'Precision': 0.2161887288093567, 'Recall': 0.5985360741615295, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.13751792907715, 'loss': 0.6959478855133057, 'precision_with_threshold_fixed': 12.126437187194824, 'recall_mul_prediction': 1163.1494140625, 'recall_with_threshold_fixed': 1.4597700834274292, 'true_positives': 1163.1494140625, 'val_AUC': 0.6113525629043579, 'val_Precision': 0.195175439119339, 'val_Recall': 0.780701756477356, 'val_all_positives': 19.0, 'val_f1_score_metric': 30.375272750854492, 'val_loss': 0.765258252620697, 'val_precision_with_threshold_fixed': 13.166666984558105, 'val_recall_mul_prediction': 1452.0, 'val_recall_with_threshold_fixed': 7.333333492279053, 'val_true_positives': 1452.0, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:20:19,544 - Epoch 7: {'AUC': 0.6442575454711914, 'Precision': 0.2266804575920105, 'Recall': 0.6171171069145203, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.11193084716797, 'loss': 0.6865922808647156, 'precision_with_threshold_fixed': 17.620689392089844, 'recall_mul_prediction': 1131.59765625, 'recall_with_threshold_fixed': 3.218390703201294, 'true_positives': 1131.59765625, 'val_AUC': 0.5995292067527771, 'val_Precision': 0.18426501750946045, 'val_Recall': 0.780701756477356, 'val_all_positives': 19.0, 'val_f1_score_metric': 30.713191986083984, 'val_loss': 0.7545978426933289, 'val_precision_with_threshold_fixed': 13.166666984558105, 'val_recall_mul_prediction': 1538.0, 'val_recall_with_threshold_fixed': 3.1666667461395264, 'val_true_positives': 1538.0, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:21:00,428 - Epoch 8: {'AUC': 0.6607611179351807, 'Precision': 0.22815144062042236, 'Recall': 0.6379504799842834, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.327648162841797, 'loss': 0.6776367425918579, 'precision_with_threshold_fixed': 19.20689582824707, 'recall_mul_prediction': 1176.7930908203125, 'recall_with_threshold_fixed': 3.8045976161956787, 'true_positives': 1176.7930908203125, 'val_AUC': 0.6403709650039673, 'val_Precision': 0.18627451360225677, 'val_Recall': 0.8333333134651184, 'val_all_positives': 19.0, 'val_f1_score_metric': 31.033361434936523, 'val_loss': 0.7918278574943542, 'val_precision_with_threshold_fixed': 13.166666984558105, 'val_recall_mul_prediction': 1625.166748046875, 'val_recall_with_threshold_fixed': 10.833333969116211, 'val_true_positives': 1625.166748046875, 'learning_rate': 4.999999873689376e-05}
2025-01-11 15:21:44,237 - Epoch 9: {'AUC': 0.6793802976608276, 'Precision': 0.23901264369487762, 'Recall': 0.6706081032752991, 'all_positives': 20.413793563842773, 'f1_score_metric': 29.642627716064453, 'loss': 0.6646731495857239, 'precision_with_threshold_fixed': 19.90804672241211, 'recall_mul_prediction': 1185.6781005859375, 'recall_with_threshold_fixed': 7.0804595947265625, 'true_positives': 1185.6781005859375, 'val_AUC': 0.6057795286178589, 'val_Precision': 0.19473685324192047, 'val_Recall': 0.6491228342056274, 'val_all_positives': 19.0, 'val_f1_score_metric': 29.214279174804688, 'val_loss': 0.7100127935409546, 'val_precision_with_threshold_fixed': 16.166667938232422, 'val_recall_mul_prediction': 1209.0, 'val_recall_with_threshold_fixed': 7.833333492279053, 'val_true_positives': 1209.0, 'learning_rate': 4.999999873689376e-05}
