2025-01-10 14:59:28,836 - Epoch 1: {'AUC': 0.5198601484298706, 'Precision': 0.9912281036376953, 'Recall': 0.010244786739349365, 'all_positives': 14.18258285522461, 'f1_score_metric': 0.2826058566570282, 'loss': 0.035338886082172394, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 18.080703735351562, 'recall_with_threshold_fixed': 0.0, 'true_positives': 18.080703735351562, 'val_AUC': 0.640899658203125, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.012550437822937965, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 14:59:38,634 - Epoch 2: {'AUC': 0.5766981840133667, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182579040527344, 'f1_score_metric': 0.0, 'loss': 0.0137795927003026, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6240691542625427, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.010474774055182934, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 14:59:48,173 - Epoch 3: {'AUC': 0.5983192324638367, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182577133178711, 'f1_score_metric': 0.0, 'loss': 0.012381504289805889, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6286118030548096, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.009392231702804565, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 14:59:57,896 - Epoch 4: {'AUC': 0.5963337421417236, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182577133178711, 'f1_score_metric': 0.0, 'loss': 0.011575519107282162, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6251862049102783, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.008959398604929447, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:07,630 - Epoch 5: {'AUC': 0.6002852320671082, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.18258285522461, 'f1_score_metric': 0.0, 'loss': 0.01100233756005764, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.625930905342102, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.00847729854285717, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:17,255 - Epoch 6: {'AUC': 0.6036731600761414, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182579040527344, 'f1_score_metric': 0.0, 'loss': 0.010682032443583012, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6272714138031006, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.008410604670643806, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:27,200 - Epoch 7: {'AUC': 0.6057883501052856, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182581901550293, 'f1_score_metric': 0.0, 'loss': 0.010348659940063953, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6198242902755737, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.007850256748497486, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:37,171 - Epoch 8: {'AUC': 0.6161838173866272, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.18257999420166, 'f1_score_metric': 0.0, 'loss': 0.01015906035900116, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6333035230636597, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.007902988232672215, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:47,745 - Epoch 9: {'AUC': 0.5984468460083008, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182581901550293, 'f1_score_metric': 0.0, 'loss': 0.01000438816845417, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6244415044784546, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.007617219351232052, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:00:58,195 - Epoch 10: {'AUC': 0.6092701554298401, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182577133178711, 'f1_score_metric': 0.0, 'loss': 0.009796259924769402, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.614015519618988, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.007787742651998997, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-10 15:01:08,682 - Epoch 11: {'AUC': 0.6164628267288208, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 14.182577133178711, 'f1_score_metric': 0.0, 'loss': 0.009722428396344185, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6215370893478394, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 12.294539451599121, 'val_f1_score_metric': 0.0, 'val_loss': 0.007271730341017246, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
