2025-01-09 23:02:56,153 - Epoch 1: {'AUC': 0.49802279472351074, 'Precision': 0.9819819927215576, 'Recall': 0.12572088837623596, 'all_positives': 34.72890090942383, 'f1_score_metric': 14.66357707977295, 'loss': 0.14658690989017487, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1106.0587158203125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1106.05859375, 'val_AUC': 0.6111111640930176, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.1449657380580902, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:02:57,437 - Epoch 2: {'AUC': 0.4695584177970886, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.12699420750141144, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.7222222685813904, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.11522332578897476, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:02:58,495 - Epoch 3: {'AUC': 0.6199126839637756, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.09033367037773132, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6904761791229248, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.06465255469083786, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:02:59,524 - Epoch 4: {'AUC': 0.41889113187789917, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72889709472656, 'f1_score_metric': 0.0, 'loss': 0.045217182487249374, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.7142857313156128, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03641566261649132, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:00,432 - Epoch 5: {'AUC': 0.5688746571540833, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.040095970034599304, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.7460317611694336, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.04431719705462456, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:01,397 - Epoch 6: {'AUC': 0.5202257633209229, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.04708975553512573, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.7460317611694336, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.044255539774894714, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:02,343 - Epoch 7: {'AUC': 0.5210496187210083, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72889709472656, 'f1_score_metric': 0.0, 'loss': 0.044832080602645874, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.682539701461792, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03854718804359436, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:03,280 - Epoch 8: {'AUC': 0.4646564722061157, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.037414226680994034, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.7539682984352112, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.036660224199295044, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:04,144 - Epoch 9: {'AUC': 0.5035426616668701, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.03517136722803116, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.658730149269104, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.041695352643728256, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:05,018 - Epoch 10: {'AUC': 0.516930341720581, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.03699941188097, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6904761791229248, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03992205113172531, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 23:03:06,111 - Epoch 11: {'AUC': 0.5065909028053284, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 34.72890090942383, 'f1_score_metric': 0.0, 'loss': 0.03506549075245857, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6428571939468384, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.036328621208667755, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
