2025-01-11 15:38:23,231 - Epoch 1: {'AUC': 0.5136634707450867, 'Precision': 0.16306695342063904, 'Recall': 0.3700980544090271, 'all_positives': 20.399999618530273, 'f1_score_metric': 19.242406845092773, 'loss': 0.7007715106010437, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 909.7000122070312, 'recall_with_threshold_fixed': 0.0, 'true_positives': 909.7000122070312, 'val_AUC': 0.5384424328804016, 'val_Precision': 0.1269841343164444, 'val_Recall': 1.0, 'val_all_positives': 12.0, 'val_f1_score_metric': 21.14904022216797, 'val_loss': 0.7513071894645691, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1165.5001220703125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1165.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:26,192 - Epoch 2: {'AUC': 0.5556334853172302, 'Precision': 0.1773231029510498, 'Recall': 0.5098039507865906, 'all_positives': 20.399999618530273, 'f1_score_metric': 24.13471794128418, 'loss': 0.6954792141914368, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1212.75, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1212.75, 'val_AUC': 0.5840773582458496, 'val_Precision': 0.11445783823728561, 'val_Recall': 0.7916666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 20.516613006591797, 'val_loss': 0.7601618766784668, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1036.0001220703125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1036.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:29,026 - Epoch 3: {'AUC': 0.5737227201461792, 'Precision': 0.18811003863811493, 'Recall': 0.5196078419685364, 'all_positives': 20.399999618530273, 'f1_score_metric': 25.46844482421875, 'loss': 0.6923129558563232, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1094.9000244140625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1094.9000244140625, 'val_AUC': 0.6375248432159424, 'val_Precision': 0.19696970283985138, 'val_Recall': 0.5416666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 16.705530166625977, 'val_loss': 0.6634010076522827, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 414.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 414.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:31,806 - Epoch 4: {'AUC': 0.6124149560928345, 'Precision': 0.21800000965595245, 'Recall': 0.5343137383460999, 'all_positives': 20.399999618530273, 'f1_score_metric': 26.834808349609375, 'loss': 0.6815535426139832, 'precision_with_threshold_fixed': 2.049999952316284, 'recall_mul_prediction': 1030.0, 'recall_with_threshold_fixed': 0.10000000149011612, 'true_positives': 1030.0, 'val_AUC': 0.6448413133621216, 'val_Precision': 0.13291139900684357, 'val_Recall': 0.875, 'val_all_positives': 12.0, 'val_f1_score_metric': 20.677173614501953, 'val_loss': 0.819955587387085, 'val_precision_with_threshold_fixed': 6.499999046325684, 'val_recall_mul_prediction': 974.0001220703125, 'val_recall_with_threshold_fixed': 0.5, 'val_true_positives': 974.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:34,821 - Epoch 5: {'AUC': 0.6163314580917358, 'Precision': 0.1981528103351593, 'Recall': 0.5784313678741455, 'all_positives': 20.399999618530273, 'f1_score_metric': 26.433929443359375, 'loss': 0.678023636341095, 'precision_with_threshold_fixed': 2.0999996662139893, 'recall_mul_prediction': 1273.800048828125, 'recall_with_threshold_fixed': 0.10000000149011612, 'true_positives': 1273.800048828125, 'val_AUC': 0.6902282238006592, 'val_Precision': 0.13414634764194489, 'val_Recall': 0.9166666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 20.8392276763916, 'val_loss': 0.7821225523948669, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1007.0001220703125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1007.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:37,586 - Epoch 6: {'AUC': 0.6513591408729553, 'Precision': 0.23164919018745422, 'Recall': 0.5955882668495178, 'all_positives': 20.399999618530273, 'f1_score_metric': 28.176715850830078, 'loss': 0.6663792729377747, 'precision_with_threshold_fixed': 6.199999809265137, 'recall_mul_prediction': 1079.4500732421875, 'recall_with_threshold_fixed': 0.75, 'true_positives': 1079.4500732421875, 'val_AUC': 0.686259925365448, 'val_Precision': 0.1910112351179123, 'val_Recall': 0.7083333730697632, 'val_all_positives': 12.0, 'val_f1_score_metric': 18.77176284790039, 'val_loss': 0.6824171543121338, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 546.5, 'val_recall_with_threshold_fixed': 5.0, 'val_true_positives': 546.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:40,479 - Epoch 7: {'AUC': 0.6572414040565491, 'Precision': 0.2283317893743515, 'Recall': 0.6004902124404907, 'all_positives': 20.399999618530273, 'f1_score_metric': 27.9329776763916, 'loss': 0.661029577255249, 'precision_with_threshold_fixed': 13.300000190734863, 'recall_mul_prediction': 1097.7000732421875, 'recall_with_threshold_fixed': 4.550000190734863, 'true_positives': 1097.7000732421875, 'val_AUC': 0.6927083730697632, 'val_Precision': 0.25925925374031067, 'val_Recall': 0.5833333730697632, 'val_all_positives': 12.0, 'val_f1_score_metric': 15.48214340209961, 'val_loss': 0.615615963935852, 'val_precision_with_threshold_fixed': 6.499999046325684, 'val_recall_mul_prediction': 340.0, 'val_recall_with_threshold_fixed': 0.5, 'val_true_positives': 340.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:43,333 - Epoch 8: {'AUC': 0.6909677982330322, 'Precision': 0.2540816366672516, 'Recall': 0.6102941632270813, 'all_positives': 20.399999618530273, 'f1_score_metric': 27.83649253845215, 'loss': 0.6436231732368469, 'precision_with_threshold_fixed': 15.350000381469727, 'recall_mul_prediction': 1000.6000366210938, 'recall_with_threshold_fixed': 4.950000286102295, 'true_positives': 1000.6000366210938, 'val_AUC': 0.7075892686843872, 'val_Precision': 0.22727273404598236, 'val_Recall': 0.625, 'val_all_positives': 12.0, 'val_f1_score_metric': 17.509260177612305, 'val_loss': 0.6353895664215088, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 404.0000305175781, 'val_recall_with_threshold_fixed': 8.5, 'val_true_positives': 404.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:46,378 - Epoch 9: {'AUC': 0.7216609120368958, 'Precision': 0.2710551917552948, 'Recall': 0.686274528503418, 'all_positives': 20.399999618530273, 'f1_score_metric': 28.90227699279785, 'loss': 0.6238030791282654, 'precision_with_threshold_fixed': 20.399999618530273, 'recall_mul_prediction': 1053.5, 'recall_with_threshold_fixed': 10.0, 'true_positives': 1053.5, 'val_AUC': 0.7127976417541504, 'val_Precision': 0.2199999988079071, 'val_Recall': 0.4583333432674408, 'val_all_positives': 12.0, 'val_f1_score_metric': 16.211381912231445, 'val_loss': 0.5916139483451843, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 303.0000305175781, 'val_recall_with_threshold_fixed': 7.5, 'val_true_positives': 303.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:49,223 - Epoch 10: {'AUC': 0.7334088683128357, 'Precision': 0.27632850408554077, 'Recall': 0.7009804248809814, 'all_positives': 20.399999618530273, 'f1_score_metric': 28.202787399291992, 'loss': 0.6116687655448914, 'precision_with_threshold_fixed': 20.399999618530273, 'recall_mul_prediction': 1048.8499755859375, 'recall_with_threshold_fixed': 15.449999809265137, 'true_positives': 1048.8499755859375, 'val_AUC': 0.7140377163887024, 'val_Precision': 0.2151898741722107, 'val_Recall': 0.7083333730697632, 'val_all_positives': 12.0, 'val_f1_score_metric': 18.38559341430664, 'val_loss': 0.6990947723388672, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 480.5, 'val_recall_with_threshold_fixed': 14.0, 'val_true_positives': 480.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 15:38:52,266 - Epoch 11: {'AUC': 0.7525873184204102, 'Precision': 0.307609885931015, 'Recall': 0.7034313678741455, 'all_positives': 20.399999618530273, 'f1_score_metric': 26.801284790039062, 'loss': 0.5981007814407349, 'precision_with_threshold_fixed': 19.30000114440918, 'recall_mul_prediction': 933.2999877929688, 'recall_with_threshold_fixed': 14.65000057220459, 'true_positives': 933.2999877929688, 'val_AUC': 0.6904761791229248, 'val_Precision': 0.2631579041481018, 'val_Recall': 0.4166666865348816, 'val_all_positives': 12.0, 'val_f1_score_metric': 14.27500057220459, 'val_loss': 0.4970740079879761, 'val_precision_with_threshold_fixed': 12.0, 'val_recall_mul_prediction': 236.00001525878906, 'val_recall_with_threshold_fixed': 4.0, 'val_true_positives': 236.0, 'learning_rate': 9.999999747378752e-05}
