2025-01-11 16:40:51,198 - Epoch 1: {'AUC': 0.661733865737915, 'Precision': 0.4244372844696045, 'Recall': 0.632335364818573, 'all_positives': 39.761905670166016, 'f1_score_metric': 43.21250534057617, 'loss': 0.6612196564674377, 'precision_with_threshold_fixed': 14.142857551574707, 'recall_mul_prediction': 2402.857177734375, 'recall_with_threshold_fixed': 5.238095283508301, 'true_positives': 2402.857177734375, 'val_AUC': 0.6875976324081421, 'val_Precision': 0.21212121844291687, 'val_Recall': 0.65625, 'val_all_positives': 16.0, 'val_f1_score_metric': 21.21428680419922, 'val_loss': 0.6314327716827393, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 1336.5, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 1336.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:40:54,110 - Epoch 2: {'AUC': 0.7082545161247253, 'Precision': 0.4590984880924225, 'Recall': 0.658682644367218, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.965694427490234, 'loss': 0.6309183835983276, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2344.142822265625, 'recall_with_threshold_fixed': 18.428571701049805, 'true_positives': 2344.142822265625, 'val_AUC': 0.6985352039337158, 'val_Precision': 0.24719101190567017, 'val_Recall': 0.6875, 'val_all_positives': 16.0, 'val_f1_score_metric': 22.932432174682617, 'val_loss': 0.6608067750930786, 'val_precision_with_threshold_fixed': 13.5, 'val_recall_mul_prediction': 1146.5, 'val_recall_with_threshold_fixed': 1.5, 'val_true_positives': 1146.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:40:56,711 - Epoch 3: {'AUC': 0.7132769823074341, 'Precision': 0.4585326910018921, 'Recall': 0.688622772693634, 'all_positives': 39.761905670166016, 'f1_score_metric': 47.096107482910156, 'loss': 0.6267563700675964, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2468.381103515625, 'recall_with_threshold_fixed': 18.380952835083008, 'true_positives': 2468.381103515625, 'val_AUC': 0.704785168170929, 'val_Precision': 0.3333333432674408, 'val_Recall': 0.09375, 'val_all_positives': 16.0, 'val_f1_score_metric': 6.75, 'val_loss': 0.5075339078903198, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 121.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 121.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:40:59,418 - Epoch 4: {'AUC': 0.725048303604126, 'Precision': 0.47746968269348145, 'Recall': 0.6598802804946899, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.46284103393555, 'loss': 0.617946445941925, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2267.33349609375, 'recall_with_threshold_fixed': 15.047618865966797, 'true_positives': 2267.33349609375, 'val_AUC': 0.712890625, 'val_Precision': 0.31707319617271423, 'val_Recall': 0.40625, 'val_all_positives': 16.0, 'val_f1_score_metric': 17.928573608398438, 'val_loss': 0.5567395687103271, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 498.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 498.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:01,908 - Epoch 5: {'AUC': 0.7334786653518677, 'Precision': 0.497805118560791, 'Recall': 0.6790419220924377, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.43410873413086, 'loss': 0.6111164689064026, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2217.4287109375, 'recall_with_threshold_fixed': 19.0, 'true_positives': 2217.4287109375, 'val_AUC': 0.70263671875, 'val_Precision': 0.2777777910232544, 'val_Recall': 0.46875, 'val_all_positives': 16.0, 'val_f1_score_metric': 20.007272720336914, 'val_loss': 0.5861713886260986, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 663.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 663.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:04,535 - Epoch 6: {'AUC': 0.7396101951599121, 'Precision': 0.4987255930900574, 'Recall': 0.7029940485954285, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.91923904418945, 'loss': 0.6076160073280334, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2312.142822265625, 'recall_with_threshold_fixed': 20.0, 'true_positives': 2312.142822265625, 'val_AUC': 0.698925793170929, 'val_Precision': 0.34375, 'val_Recall': 0.34375, 'val_all_positives': 16.0, 'val_f1_score_metric': 16.0, 'val_loss': 0.5335407257080078, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 377.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 377.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:07,242 - Epoch 7: {'AUC': 0.7454394102096558, 'Precision': 0.5004351735115051, 'Recall': 0.688622772693634, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.22803497314453, 'loss': 0.601896345615387, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2265.90478515625, 'recall_with_threshold_fixed': 17.571428298950195, 'true_positives': 2265.90478515625, 'val_AUC': 0.676562488079071, 'val_Precision': 0.2666666805744171, 'val_Recall': 0.375, 'val_all_positives': 16.0, 'val_f1_score_metric': 18.701282501220703, 'val_loss': 0.5598726868629456, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 530.5, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 530.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:09,940 - Epoch 8: {'AUC': 0.7579448819160461, 'Precision': 0.5026041865348816, 'Recall': 0.6934131979942322, 'all_positives': 39.761905670166016, 'f1_score_metric': 45.36954879760742, 'loss': 0.5898991823196411, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2260.761962890625, 'recall_with_threshold_fixed': 19.761905670166016, 'true_positives': 2260.761962890625, 'val_AUC': 0.6620117425918579, 'val_Precision': 0.25, 'val_Recall': 0.34375, 'val_all_positives': 16.0, 'val_f1_score_metric': 18.52604103088379, 'val_loss': 0.5468741059303284, 'val_precision_with_threshold_fixed': 13.499998092651367, 'val_recall_mul_prediction': 517.0, 'val_recall_with_threshold_fixed': 0.5, 'val_true_positives': 517.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:12,604 - Epoch 9: {'AUC': 0.768680214881897, 'Precision': 0.5258386135101318, 'Recall': 0.6946107745170593, 'all_positives': 39.761905670166016, 'f1_score_metric': 44.6605339050293, 'loss': 0.5818687081336975, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2161.8095703125, 'recall_with_threshold_fixed': 22.0, 'true_positives': 2161.8095703125, 'val_AUC': 0.6602538824081421, 'val_Precision': 0.25531917810440063, 'val_Recall': 0.375, 'val_all_positives': 16.0, 'val_f1_score_metric': 18.9989013671875, 'val_loss': 0.5600025057792664, 'val_precision_with_threshold_fixed': 15.999998092651367, 'val_recall_mul_prediction': 535.5, 'val_recall_with_threshold_fixed': 1.5, 'val_true_positives': 535.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 16:41:15,220 - Epoch 10: {'AUC': 0.7937437891960144, 'Precision': 0.5524605512619019, 'Recall': 0.71257483959198, 'all_positives': 39.761905670166016, 'f1_score_metric': 44.489280700683594, 'loss': 0.5557479858398438, 'precision_with_threshold_fixed': 39.761905670166016, 'recall_mul_prediction': 2104.238037109375, 'recall_with_threshold_fixed': 23.4761905670166, 'true_positives': 2104.238037109375, 'val_AUC': 0.5822265148162842, 'val_Precision': 0.17777778208255768, 'val_Recall': 0.5, 'val_all_positives': 16.0, 'val_f1_score_metric': 23.60149574279785, 'val_loss': 0.6943870782852173, 'val_precision_with_threshold_fixed': 16.0, 'val_recall_mul_prediction': 1072.0, 'val_recall_with_threshold_fixed': 11.5, 'val_true_positives': 1072.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:35:49,303 - Epoch 1: {'AUC': 0.5798784494400024, 'Precision': 0.16528752446174622, 'Recall': 0.4820041060447693, 'all_positives': 16.68941879272461, 'f1_score_metric': 22.599000930786133, 'loss': 0.7335494756698608, 'precision_with_threshold_fixed': 7.836177349090576, 'recall_mul_prediction': 812.3958740234375, 'recall_with_threshold_fixed': 1.6996586322784424, 'true_positives': 812.3958740234375, 'val_AUC': 0.6069259643554688, 'val_Precision': 0.18656715750694275, 'val_Recall': 0.5464480519294739, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 26.748083114624023, 'val_loss': 0.7174643874168396, 'val_precision_with_threshold_fixed': 7.550000190734863, 'val_recall_mul_prediction': 993.0499877929688, 'val_recall_with_threshold_fixed': 1.100000023841858, 'val_true_positives': 993.0499877929688, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:36:20,556 - Epoch 2: {'AUC': 0.611893355846405, 'Precision': 0.17887946963310242, 'Recall': 0.5216768980026245, 'all_positives': 16.68941879272461, 'f1_score_metric': 23.824155807495117, 'loss': 0.7066214680671692, 'precision_with_threshold_fixed': 12.805459976196289, 'recall_mul_prediction': 825.805419921875, 'recall_with_threshold_fixed': 3.5051193237304688, 'true_positives': 825.805419921875, 'val_AUC': 0.6161507368087769, 'val_Precision': 0.21346887946128845, 'val_Recall': 0.4590163826942444, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 24.552688598632812, 'val_loss': 0.6848618388175964, 'val_precision_with_threshold_fixed': 14.449999809265137, 'val_recall_mul_prediction': 734.3500366210938, 'val_recall_with_threshold_fixed': 5.550000190734863, 'val_true_positives': 734.3500366210938, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:36:52,077 - Epoch 3: {'AUC': 0.6223500967025757, 'Precision': 0.18656277656555176, 'Recall': 0.5190184116363525, 'all_positives': 16.68941879272461, 'f1_score_metric': 23.779218673706055, 'loss': 0.6964465379714966, 'precision_with_threshold_fixed': 15.402729988098145, 'recall_mul_prediction': 778.31396484375, 'recall_with_threshold_fixed': 4.703071594238281, 'true_positives': 778.31396484375, 'val_AUC': 0.6251176595687866, 'val_Precision': 0.2100628912448883, 'val_Recall': 0.45628413558006287, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 24.714733123779297, 'val_loss': 0.6803101897239685, 'val_precision_with_threshold_fixed': 14.449999809265137, 'val_recall_mul_prediction': 749.2000122070312, 'val_recall_with_threshold_fixed': 4.349999904632568, 'val_true_positives': 749.2000122070312, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:37:24,548 - Epoch 4: {'AUC': 0.6332305669784546, 'Precision': 0.18976104259490967, 'Recall': 0.5245398879051208, 'all_positives': 16.68941879272461, 'f1_score_metric': 24.039230346679688, 'loss': 0.6881491541862488, 'precision_with_threshold_fixed': 16.1706485748291, 'recall_mul_prediction': 771.3173828125, 'recall_with_threshold_fixed': 5.395904064178467, 'true_positives': 771.3173828125, 'val_AUC': 0.6146756410598755, 'val_Precision': 0.2096354216337204, 'val_Recall': 0.43989071249961853, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 24.32663345336914, 'val_loss': 0.6639803051948547, 'val_precision_with_threshold_fixed': 10.449999809265137, 'val_recall_mul_prediction': 718.75, 'val_recall_with_threshold_fixed': 1.850000023841858, 'val_true_positives': 718.75, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:37:56,601 - Epoch 5: {'AUC': 0.6416728496551514, 'Precision': 0.19383162260055542, 'Recall': 0.5372188091278076, 'all_positives': 16.68941879272461, 'f1_score_metric': 23.9293212890625, 'loss': 0.6822148561477661, 'precision_with_threshold_fixed': 16.53583526611328, 'recall_mul_prediction': 772.5153198242188, 'recall_with_threshold_fixed': 6.293515205383301, 'true_positives': 772.5153198242188, 'val_AUC': 0.6176712512969971, 'val_Precision': 0.21912351250648499, 'val_Recall': 0.4508196711540222, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 24.143159866333008, 'val_loss': 0.6794620156288147, 'val_precision_with_threshold_fixed': 17.75, 'val_recall_mul_prediction': 698.4500122070312, 'val_recall_with_threshold_fixed': 5.599999904632568, 'val_true_positives': 698.4500122070312, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:38:31,112 - Epoch 6: {'AUC': 0.6478363871574402, 'Precision': 0.20167197287082672, 'Recall': 0.5179958939552307, 'all_positives': 16.68941879272461, 'f1_score_metric': 23.17317008972168, 'loss': 0.6782242655754089, 'precision_with_threshold_fixed': 15.464163780212402, 'recall_mul_prediction': 719.1911010742188, 'recall_with_threshold_fixed': 6.7986345291137695, 'true_positives': 719.1911010742188, 'val_AUC': 0.6193705201148987, 'val_Precision': 0.18740157783031464, 'val_Recall': 0.6502732038497925, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 28.194238662719727, 'val_loss': 0.7460899949073792, 'val_precision_with_threshold_fixed': 17.75, 'val_recall_mul_prediction': 1186.300048828125, 'val_recall_with_threshold_fixed': 8.15000057220459, 'val_true_positives': 1186.300048828125, 'learning_rate': 9.999999747378752e-05}
2025-01-11 20:39:05,388 - Epoch 7: {'AUC': 0.6628987789154053, 'Precision': 0.2095775455236435, 'Recall': 0.5468302965164185, 'all_positives': 16.68941879272461, 'f1_score_metric': 23.489288330078125, 'loss': 0.6695250868797302, 'precision_with_threshold_fixed': 16.307167053222656, 'recall_mul_prediction': 736.4334106445312, 'recall_with_threshold_fixed': 7.624573230743408, 'true_positives': 736.4334106445312, 'val_AUC': 0.6006869077682495, 'val_Precision': 0.1979067623615265, 'val_Recall': 0.5683059692382812, 'val_all_positives': 18.30000114440918, 'val_f1_score_metric': 26.7386417388916, 'val_loss': 0.7245252728462219, 'val_precision_with_threshold_fixed': 18.30000114440918, 'val_recall_mul_prediction': 971.5499877929688, 'val_recall_with_threshold_fixed': 11.15000057220459, 'val_true_positives': 971.5499877929688, 'learning_rate': 9.999999747378752e-05}
