2025-01-09 22:58:37,883 - Epoch 1: {'AUC': 0.36538147926330566, 'Precision': 0.9777777791023254, 'Recall': 0.15224914252758026, 'all_positives': 19.8450870513916, 'f1_score_metric': 6.595348834991455, 'loss': 0.13496798276901245, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 401.1211242675781, 'recall_with_threshold_fixed': 0.0, 'true_positives': 401.1211242675781, 'val_AUC': 0.0714285746216774, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.10605905950069427, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:39,533 - Epoch 2: {'AUC': 0.5159004926681519, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.05942748859524727, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0317460335791111, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03770669549703598, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:40,801 - Epoch 3: {'AUC': 0.3853188157081604, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.04516242444515228, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0476190485060215, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.0461328960955143, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:42,082 - Epoch 4: {'AUC': 0.4940270185470581, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.04383473098278046, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0317460335791111, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03669971600174904, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:43,215 - Epoch 5: {'AUC': 0.3783160448074341, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.03646082058548927, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0317460335791111, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.04312865436077118, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:44,447 - Epoch 6: {'AUC': 0.4053386449813843, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.03640735149383545, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0476190485060215, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.036663830280303955, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:45,885 - Epoch 7: {'AUC': 0.4767259955406189, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.845088958740234, 'f1_score_metric': 0.0, 'loss': 0.035289015620946884, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0396825410425663, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03627169877290726, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:47,047 - Epoch 8: {'AUC': 0.3744438886642456, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.03478461876511574, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0634920671582222, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.037352073937654495, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:48,192 - Epoch 9: {'AUC': 0.4291481375694275, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.03447377681732178, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0873015969991684, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03681919351220131, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:49,426 - Epoch 10: {'AUC': 0.44550174474716187, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.03394431620836258, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0793650895357132, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.036234453320503235, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 22:58:50,738 - Epoch 11: {'AUC': 0.4426594078540802, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.8450870513916, 'f1_score_metric': 0.0, 'loss': 0.0337044782936573, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.1031746119260788, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 9.417349815368652, 'val_f1_score_metric': 0.0, 'val_loss': 0.03623104840517044, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
