2025-01-11 21:00:31,778 - Epoch 1: {'AUC': 0.5617277026176453, 'Precision': 0.15881405770778656, 'Recall': 0.45341208577156067, 'all_positives': 17.12359619140625, 'f1_score_metric': 18.853363037109375, 'loss': 0.7517527341842651, 'precision_with_threshold_fixed': 0.6966292262077332, 'recall_mul_prediction': 859.8651733398438, 'recall_with_threshold_fixed': 0.056179776787757874, 'true_positives': 859.8651733398438, 'val_AUC': 0.6562960743904114, 'val_Precision': 0.21052631735801697, 'val_Recall': 0.582524299621582, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 24.58156394958496, 'val_loss': 0.7191106081008911, 'val_precision_with_threshold_fixed': 2.8333330154418945, 'val_recall_mul_prediction': 832.5001220703125, 'val_recall_with_threshold_fixed': 0.1666666716337204, 'val_true_positives': 832.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:04:25,668 - Epoch 5: {'AUC': 0.6418721079826355, 'Precision': 0.2092384696006775, 'Recall': 0.5498687624931335, 'all_positives': 17.12359619140625, 'f1_score_metric': 23.09739875793457, 'loss': 0.6979101896286011, 'precision_with_threshold_fixed': 16.34831428527832, 'recall_mul_prediction': 781.3932495117188, 'recall_with_threshold_fixed': 6.101123809814453, 'true_positives': 781.3932495117188, 'val_AUC': 0.6368786096572876, 'val_Precision': 0.1825842708349228, 'val_Recall': 0.6310679912567139, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.507431030273438, 'val_loss': 0.7626944780349731, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 1089.5, 'val_recall_with_threshold_fixed': 7.0, 'val_true_positives': 1089.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:04:35,690 - Epoch 6: {'AUC': 0.6598033905029297, 'Precision': 0.22002743184566498, 'Recall': 0.5262467265129089, 'all_positives': 17.12359619140625, 'f1_score_metric': 23.119247436523438, 'loss': 0.6864420771598816, 'precision_with_threshold_fixed': 16.94382095336914, 'recall_mul_prediction': 713.7640380859375, 'recall_with_threshold_fixed': 8.460674285888672, 'true_positives': 713.7640380859375, 'val_AUC': 0.6115847826004028, 'val_Precision': 0.2432432472705841, 'val_Recall': 0.43689319491386414, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 21.969823837280273, 'val_loss': 0.6739975810050964, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 579.6666870117188, 'val_recall_with_threshold_fixed': 5.5, 'val_true_positives': 579.6666870117188, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:04:45,584 - Epoch 7: {'AUC': 0.6825698018074036, 'Precision': 0.2302020937204361, 'Recall': 0.5531495809555054, 'all_positives': 17.12359619140625, 'f1_score_metric': 23.632587432861328, 'loss': 0.673828661441803, 'precision_with_threshold_fixed': 16.94382095336914, 'recall_mul_prediction': 715.2696533203125, 'recall_with_threshold_fixed': 8.988763809204102, 'true_positives': 715.2696533203125, 'val_AUC': 0.6168114542961121, 'val_Precision': 0.17538461089134216, 'val_Recall': 0.553398072719574, 'val_all_positives': 17.166667938232422, 'val_f1_score_metric': 26.029699325561523, 'val_loss': 0.7514204978942871, 'val_precision_with_threshold_fixed': 17.166667938232422, 'val_recall_mul_prediction': 995.5, 'val_recall_with_threshold_fixed': 17.666667938232422, 'val_true_positives': 995.5, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:08:40,034 - MSFT: Period '3y' is invalid, must be one of ['1d', '5d', '1mo', '3mo', '6mo', '1y', '2y', '5y', '10y', 'ytd', 'max']
2025-01-11 21:12:32,052 - Epoch 1: {'AUC': 0.5345680117607117, 'Precision': 0.21052631735801697, 'Recall': 0.005852231290191412, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.41435709595680237, 'loss': 0.5789417028427124, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 12.845069885253906, 'recall_with_threshold_fixed': 0.0, 'true_positives': 12.845069885253906, 'val_AUC': 0.4682527780532837, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.48376792669296265, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:12:40,009 - Epoch 2: {'AUC': 0.5679832100868225, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.4532589912414551, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5312279462814331, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.4771803319454193, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:12:47,932 - Epoch 3: {'AUC': 0.5967578887939453, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.44191041588783264, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5476764440536499, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.5161346197128296, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:12:55,716 - Epoch 4: {'AUC': 0.6061611771583557, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.4355716109275818, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5855802297592163, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.45982643961906433, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:13:04,177 - Epoch 5: {'AUC': 0.6081712245941162, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.43190279603004456, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5918666124343872, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.4770914614200592, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:13:12,642 - Epoch 6: {'AUC': 0.6051875352859497, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.4294428527355194, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5799985527992249, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.43538275361061096, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-11 21:13:20,954 - Epoch 7: {'AUC': 0.6076589226722717, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 19.253520965576172, 'f1_score_metric': 0.0, 'loss': 0.4265711009502411, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5818714499473572, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 11.800000190734863, 'val_f1_score_metric': 0.0, 'val_loss': 0.4617374539375305, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
