2025-01-09 21:07:36,107 - Epoch 1: {'AUC': 0.6187529563903809, 'Precision': 1.0, 'Recall': 0.007874015718698502, 'all_positives': 4.938045978546143, 'f1_score_metric': 0.25230270624160767, 'loss': 0.11292028427124023, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1.2934592962265015, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1.2934592962265015, 'val_AUC': 0.5396825671195984, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.09464533627033234, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:37,931 - Epoch 2: {'AUC': 0.5553591251373291, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938046455383301, 'f1_score_metric': 0.0, 'loss': 0.0473778210580349, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6904762387275696, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.018301060423254967, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:40,286 - Epoch 3: {'AUC': 0.5443918108940125, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938047409057617, 'f1_score_metric': 0.0, 'loss': 0.015470125712454319, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.682539701461792, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.017170365899801254, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:41,876 - Epoch 4: {'AUC': 0.5122931003570557, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045024871826, 'f1_score_metric': 0.0, 'loss': 0.015346504747867584, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5634920597076416, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.017405467107892036, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:44,063 - Epoch 5: {'AUC': 0.45026513934135437, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045501708984, 'f1_score_metric': 0.0, 'loss': 0.015240930952131748, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.017118507996201515, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:47,094 - Epoch 6: {'AUC': 0.5947291851043701, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045501708984, 'f1_score_metric': 0.0, 'loss': 0.015021254308521748, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5952381491661072, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.01720392145216465, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:48,626 - Epoch 7: {'AUC': 0.46235737204551697, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045501708984, 'f1_score_metric': 0.0, 'loss': 0.01509568840265274, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.4841269850730896, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.017121626064181328, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:50,272 - Epoch 8: {'AUC': 0.423710435628891, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045501708984, 'f1_score_metric': 0.0, 'loss': 0.014681799337267876, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.5555555820465088, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.017015568912029266, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:52,573 - Epoch 9: {'AUC': 0.5875381827354431, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045978546143, 'f1_score_metric': 0.0, 'loss': 0.014956247061491013, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.547619104385376, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.01706325076520443, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:55,043 - Epoch 10: {'AUC': 0.4940141439437866, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045978546143, 'f1_score_metric': 0.0, 'loss': 0.014563770964741707, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.6984127759933472, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.01695837266743183, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
2025-01-09 21:07:56,882 - Epoch 11: {'AUC': 0.5874980092048645, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 4.938045501708984, 'f1_score_metric': 0.0, 'loss': 0.014652225188910961, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.8809524178504944, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 4.708675384521484, 'val_f1_score_metric': 0.0, 'val_loss': 0.016959063708782196, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 9.999999747378752e-05}
